cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,winner,total_votes,totalspend,costvote
H6CA001160,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,1,0,PAF,168.0,0.0,3503.0,0.0,0,3671.0,0.0,0.0
H6CA02200,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,2,0,L,570.0,0.0,7057.0,0.0,0,7627.0,0.0,0.0
H8CA05134,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,3,0,L,465.0,0.0,3772.0,0.0,0,4237.0,0.0,0.0
H6CA03109,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,3,0,PAF,83.0,0.0,2370.0,0.0,0,2453.0,0.0,0.0
H6CA04131,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,4,0,L,672.0,0.0,14076.0,0.0,0,14748.0,0.0,0.0
H6CA05328,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,5,0,R,19005.0,0.0,35106.0,0.0,0,54111.0,0.0,0.0
H4CA05240,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,5,0,PAF,186.0,0.0,2018.0,0.0,0,2204.0,0.0,0.0
H6CA06193,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,6,0,REP/W,14445.0,0.0,5.0,0.0,0,14450.0,0.0,0.0
H6CA06201,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,6,0,L,659.0,0.0,9028.0,0.0,0,9687.0,0.0,0.0
H6CA07118,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,7,0,L,333.0,0.0,22486.0,0.0,0,22819.0,0.0,0.0
H6CA08173,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,8,0,L,381.0,0.0,2751.0,0.0,0,3132.0,0.0,0.0
H2CA09097,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,9,0,L,318.0,0.0,5655.0,0.0,0,5973.0,0.0,0.0
H8CA12148,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,12,0,R,8068.0,0.0,43674.0,0.0,0,51742.0,0.0,0.0
H6CA14106,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,14,0,R,28011.0,0.0,48097.0,0.0,0,76108.0,0.0,0.0
H4CA14085,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,14,0,L,676.0,0.0,4692.0,0.0,0,5368.0,0.0,0.0
H6CA16127,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,16,0,R,19886.0,0.0,37130.0,0.0,0,57016.0,0.0,0.0
H6CA17133,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,17,0,R,23703.0,0.0,35932.0,0.0,0,59635.0,0.0,0.0
H6CA21184,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,21,0,GRE,239.0,0.0,4729.0,0.0,0,4968.0,0.0,0.0
H6CA25144,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,25,0,L,316.0,0.0,6873.0,0.0,0,7189.0,0.0,0.0
H6CA26217,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,26,0,L,305.0,0.0,5887.0,0.0,0,6192.0,0.0,0.0
H6CA26209,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,26,0,AIP,451.0,0.0,3351.0,0.0,0,3802.0,0.0,0.0
H6CA28148,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,28,0,R,8632.0,0.0,20629.0,0.0,0,29261.0,0.0,0.0
H2CA28105,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,28,0,L,163.0,0.0,3679.0,0.0,0,3842.0,0.0,0.0
H4CA29109,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,R,19281.0,0.0,39321.0,0.0,0,58602.0,0.0,0.0
H6CA29195,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,PAF,64.0,0.0,2599.0,0.0,0,2663.0,0.0,0.0
H6CA29187,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,L,215.0,0.0,2258.0,0.0,0,2473.0,0.0,0.0
H6CA30151,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,30,0,R,20660.0,0.0,55904.0,0.0,0,76564.0,0.0,0.0
H6CA30169,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,30,0,PAF,64.0,0.0,4546.0,0.0,0,4610.0,0.0,0.0
H4CA32095,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,32,0,L,98.0,0.0,15627.0,0.0,0,15725.0,0.0,0.0
H6CA34211,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,34,0,R,5927.0,0.0,17359.0,0.0,0,23286.0,0.0,0.0
H6CA35093,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,35,0,AIP,237.0,0.0,8343.0,0.0,0,8580.0,0.0,0.0
H6CA35101,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,35,0,L,66.0,0.0,7665.0,0.0,0,7731.0,0.0,0.0
H6CA36133,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,36,0,L,307.0,0.0,3170.0,0.0,0,3477.0,0.0,0.0
H2CA37254,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,37,0,L,141.0,0.0,17246.0,0.0,0,17387.0,0.0,0.0
H6CA38105,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,38,0,R,8427.0,0.0,24620.0,0.0,0,33047.0,0.0,0.0
H6CA40283,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,40,0,L,346.0,0.0,3876.0,0.0,0,4222.0,0.0,0.0
H6CA41174,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,41,0,D,26466.0,0.0,54235.0,0.0,0,80701.0,0.0,0.0
H6CA43121,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,43,0,R,10119.0,0.0,29069.0,0.0,0,39188.0,0.0,0.0
H4CA44140,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,44,0,PAF,54.0,0.0,4486.0,0.0,0,4540.0,0.0,0.0
H6CA46090,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46,0,L,454.0,0.0,7303.0,0.0,0,7757.0,0.0,0.0
H4CA48026,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,48,0,L,481.0,0.0,5750.0,0.0,0,6231.0,0.0,0.0
H4CA49081,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,49,0,L,393.0,0.0,4952.0,0.0,0,5345.0,0.0,0.0
H6CA50233,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,50,0,L,590.0,0.0,4119.0,0.0,0,4709.0,0.0,0.0
H6CA50241,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,50,0,PAF,75.0,0.0,3353.0,0.0,0,3428.0,0.0,0.0
H6CA51058,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,51,0,L,158.0,0.0,2790.0,0.0,0,2948.0,0.0,0.0
H6CA52106,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,52,0,L,486.0,0.0,6465.0,0.0,0,6951.0,0.0,0.0
H6CA53039,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,53,0,L,437.0,0.0,3534.0,0.0,0,3971.0,0.0,0.0
H6CO01190,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,1,0,GRE,0.0,0.0,32825.0,0.0,0,32825.0,0.0,0.0
H2CO02122,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,2,0,L,0.0,0.0,5025.0,0.0,0,5025.0,0.0,0.0
H6CO02131,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,2,0,GRE,0.0,0.0,2951.0,0.0,0,2951.0,0.0,0.0
H4CO06020,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,6,0,L,0.0,0.0,4093.0,0.0,0,4093.0,0.0,0.0
H2CO07089,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,7,0,GRE,0.0,0.0,3073.0,0.0,0,3073.0,0.0,0.0
H6CO07064,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,7,0,AMC,0.0,0.0,2605.0,0.0,0,2605.0,0.0,0.0
S4CT00153,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,CNC,0.0,0.0,4638.0,0.0,0,4638.0,0.0,0.0
H6CT01149,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,1,0,R,1998.0,0.0,53010.0,0.0,0,55008.0,0.0,0.0
H6CT03129,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,3,0,R,0.0,0.0,44386.0,0.0,0,44386.0,0.0,0.0
H6CT03137,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,3,0,GRE,0.0,0.0,3089.0,0.0,0,3089.0,0.0,0.0
S6DE00149,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE,S,0,L,0.0,0.0,2671.0,0.0,0,2671.0,0.0,0.0
H6DE00180,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE,0,0,IDE,0.0,0.0,5769.0,0.0,0,5769.0,0.0,0.0
S6FL00186,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,S,0,IND,0.0,0.0,16628.0,0.0,0,16628.0,0.0,0.0
H6FL08205,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,8,0,IND,0.0,0.0,2640.0,0.0,0,2640.0,0.0,0.0
H6FL16075,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,16,0,IND,0.0,0.0,6526.0,0.0,0,6526.0,0.0,0.0
H6GA07130,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GA,7,0,D,15987.0,0.0,53553.0,0.0,0,69540.0,0.0,0.0
S8HI00152,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HI,S,0,L,211.0,0.0,6415.0,0.0,0,6626.0,0.0,0.0
H6ID01201,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID,1,0,IND,0.0,0.0,6857.0,0.0,0,6857.0,0.0,0.0
H6ID01227,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID,1,0,CON,0.0,0.0,2457.0,0.0,0,2457.0,0.0,0.0
H2ID02167,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID,2,0,IND,0.0,0.0,5113.0,0.0,0,5113.0,0.0,0.0
H6ID02159,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID,2,0,CON,0.0,0.0,2516.0,0.0,0,2516.0,0.0,0.0
H6IL01134,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,1,0,R,6494.0,0.0,27804.0,0.0,0,34298.0,0.0,0.0
H6IL02249,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,2,0,R,3829.0,0.0,20395.0,0.0,0,24224.0,0.0,0.0
H2IL02107,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,2,0,L,12.0,0.0,5748.0,0.0,0,5760.0,0.0,0.0
H0IL01111,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,3,0,R,12603.0,0.0,37954.0,0.0,0,50557.0,0.0,0.0
H6IL04120,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,4,0,R,3102.0,0.0,11532.0,0.0,0,14634.0,0.0,0.0
H6IL07271,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,7,0,R,6586.0,0.0,21939.0,0.0,0,28525.0,0.0,0.0
H6IL09111,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,9,0,R,13482.0,0.0,41858.0,0.0,0,55340.0,0.0,0.0
H6IL09129,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,9,0,REP/W,2385.0,0.0,3.0,0.0,0,2388.0,0.0,0.0
H4IL18091,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IL,18,0,D,21798.0,0.0,73052.0,0.0,0,94850.0,0.0,0.0
S6IN00142,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,S,0,L,0.0,0.0,168820.0,0.0,0,168820.0,0.0,0.0
H8IN01096,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,1,0,R,8416.0,0.0,40146.0,0.0,0,48562.0,0.0,0.0
H6IN01181,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,1,0,IND,0.0,0.0,5266.0,0.0,0,5266.0,0.0,0.0
H6IN05174,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,5,0,D,7039.0,0.0,64362.0,0.0,0,71401.0,0.0,0.0
H6IN05190,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,5,0,L,0.0,0.0,7431.0,0.0,0,7431.0,0.0,0.0
H6IN05208,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,5,0,W(IND),0.0,0.0,18.0,0.0,0,18.0,0.0,0.0
H6IN09127,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IN,9,0,W(REP),0.0,0.0,33.0,0.0,0,33.0,0.0,0.0
H6IA01130,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IA,1,0,PIR,0.0,0.0,2201.0,0.0,0,2201.0,0.0,0.0
H6IA01148,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IA,1,0,NP,0.0,0.0,1226.0,0.0,0,1226.0,0.0,0.0
H6IA03227,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IA,3,0,SWP,0.0,0.0,3591.0,0.0,0,3591.0,0.0,0.0
H6IA05131,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IA,5,0,NP,0.0,0.0,2479.0,0.0,0,2479.0,0.0,0.0
H6KS01161,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,1,0,REF,0.0,0.0,2869.0,0.0,0,2869.0,0.0,0.0
H6KS02235,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,2,0,REF,0.0,0.0,5094.0,0.0,0,5094.0,0.0,0.0
H6KS03191,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,3,0,REF,0.0,0.0,4051.0,0.0,0,4051.0,0.0,0.0
H6KS04140,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KS,4,0,REF,0.0,0.0,4655.0,0.0,0,4655.0,0.0,0.0
H6KY03157,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,3,0,L,0.0,0.0,2134.0,0.0,0,2134.0,0.0,0.0
H6KY03140,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,3,0,CON,0.0,0.0,774.0,0.0,0,774.0,0.0,0.0
H6KY04098,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,4,0,L,0.0,0.0,10100.0,0.0,0,10100.0,0.0,0.0
H6KY05111,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,5,0,D,47362.0,0.0,52367.0,0.0,0,99729.0,0.0,0.0
H6KY06119,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KY,6,0,L,0.0,0.0,27015.0,0.0,0,27015.0,0.0,0.0
H6LA01191,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,1,0,L,0.0,0.0,1676.0,0.0,0,1676.0,0.0,0.0
H6LA02181,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,2,0,R,0.0,0.0,1159.0,0.0,0,1159.0,0.0,0.0
H6LA02140,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,2,0,D,0.0,0.0,621.0,0.0,0,621.0,0.0,0.0
H6LA02207,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,2,0,L,0.0,0.0,404.0,0.0,0,404.0,0.0,0.0
H6LA02199,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,2,0,R,0.0,0.0,258.0,0.0,0,258.0,0.0,0.0
H6LA02165,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,2,0,D,0.0,0.0,121.0,0.0,0,121.0,0.0,0.0
H6LA03072,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,3,0,L,0.0,0.0,2168.0,0.0,0,2168.0,0.0,0.0
H6LA04054,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,4,0,D,0.0,0.0,22757.0,0.0,0,22757.0,0.0,0.0
H6LA04070,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,4,0,D,0.0,0.0,17788.0,0.0,0,17788.0,0.0,0.0
H6LA05135,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,5,0,L,0.0,0.0,1876.0,0.0,0,1876.0,0.0,0.0
H6LA05143,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,5,0,OTH,0.0,0.0,1262.0,0.0,0,1262.0,0.0,0.0
H6LA06109,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,6,0,L,0.0,0.0,19648.0,0.0,0,19648.0,0.0,0.0
S6ME00266,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,S,0,U (IND),0.0,0.0,29220.0,0.0,0,29220.0,0.0,0.0
H6ME02114,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ME,2,0,R,24139.0,0.0,75146.0,0.0,0,99285.0,0.0,0.0
H2MD06096,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,3,0,L,0.0,0.0,4941.0,0.0,0,4941.0,0.0,0.0
H6MD04191,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,4,0,R,6407.0,0.0,32792.0,0.0,0,39199.0,0.0,0.0
H6MD08440,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,8,0,R,5980.0,0.0,48324.0,0.0,0,54304.0,0.0,0.0
H6MD08424,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MD,8,0,GRE,0.0,0.0,3298.0,0.0,0,3298.0,0.0,0.0
S6MA00221,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,S,0,R,35595.0,0.0,661532.0,0.0,0,697127.0,0.0,0.0
H6MA08281,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MA,8,0,SWP,0.0,0.0,12449.0,0.0,0,12449.0,0.0,0.0
S6MI00343,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,S,0,L,0.0,0.0,27012.0,0.0,0,27012.0,0.0,0.0
S6MI00368,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,S,0,UST,0.0,0.0,18341.0,0.0,0,18341.0,0.0,0.0
H6MI01192,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,1,0,UST,0.0,0.0,2278.0,0.0,0,2278.0,0.0,0.0
H4MI01106,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,1,0,GRE,0.0,0.0,2252.0,0.0,0,2252.0,0.0,0.0
H2MI07073,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,1,0,L,0.0,0.0,2196.0,0.0,0,2196.0,0.0,0.0
H2MI03045,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,2,1,R,48946.0,0.0,183006.0,0.0,1,231952.0,0.0,0.0
H4MI02088,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,2,0,D,21350.0,0.0,86950.0,0.0,0,108300.0,0.0,0.0
H0MI02086,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,2,0,UST,0.0,0.0,2720.0,0.0,0,2720.0,0.0,0.0
H6MI02174,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,2,0,L,0.0,0.0,2718.0,0.0,0,2718.0,0.0,0.0
H6MI03156,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,3,0,L,0.0,0.0,3702.0,0.0,0,3702.0,0.0,0.0
H6MI03164,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,3,0,GRE,0.0,0.0,2592.0,0.0,0,2592.0,0.0,0.0
H0MI04082,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,4,0,UST,0.0,0.0,2003.0,0.0,0,2003.0,0.0,0.0
H6MI04154,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,4,0,L,0.0,0.0,1941.0,0.0,0,1941.0,0.0,0.0
H6MI05193,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,5,0,GRE,0.0,0.0,2294.0,0.0,0,2294.0,0.0,0.0
H6MI05185,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,5,0,L,0.0,0.0,2259.0,0.0,0,2259.0,0.0,0.0
H6MI06142,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MI,6,0,L,0.0,0.0,3480.0,0.0,0,3480.0,0.0,0.0
