cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,total_votes,totalspend,costpervote
H4CA15041,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,16,0,LBT,346.0,0.0,5067.0,0.0,0,5413.0,0.0,0.0
H6CA16069,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,17,0,D,6401.0,0.0,0.0,0.0,0,6401.0,0.0,0.0
H8CA15067,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,17,0,R,7751.0,0.0,0.0,0.0,0,7751.0,0.0,0.0
H2CA17074,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,17,0,GRN,1656.0,0.0,3645.0,0.0,0,5301.0,0.0,0.0
H4CA17278,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,17,0,PFP,141.0,0.0,2823.0,0.0,0,2964.0,0.0,0.0
H4CA17286,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,17,0,LBT,482.0,0.0,2607.0,0.0,0,3089.0,0.0,0.0
H4CA18045,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,18,0,R,16913.0,0.0,49973.0,0.0,0,66886.0,0.0,0.0
H4CA18052,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,18,0,R,7756.0,0.0,0.0,0.0,0,7756.0,0.0,0.0
H4CA19076,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,19,0,D,39637.0,0.0,64047.0,0.0,0,103684.0,0.0,0.0
H4CA19084,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,19,0,GRN,540.0,0.0,15863.0,0.0,0,16403.0,0.0,0.0
H0CA20074,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,20,0,D,8925.0,0.0,0.0,0.0,0,8925.0,0.0,0.0
H4CA20108,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,20,0,R,15394.0,0.0,53231.0,0.0,0,68625.0,0.0,0.0
H4CA20116,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,20,0,R,3934.0,0.0,0.0,0.0,0,3934.0,0.0,0.0
H4CA21064,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,21,0,D,32271.0,0.0,51594.0,0.0,0,83865.0,0.0,0.0
H4CA23136,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,23,0,LBT,490.0,0.0,6391.0,0.0,0,6881.0,0.0,0.0
H4CA24126,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,24,0,GRN,723.0,0.0,9321.0,0.0,0,10044.0,0.0,0.0
H4CA25099,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,25,0,D,15714.0,0.0,80395.0,0.0,0,96109.0,0.0,0.0
H6CA40234,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,25,0,D,12303.0,0.0,0.0,0.0,0,12303.0,0.0,0.0
H4CA28083,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,26,0,LBT,340.0,0.0,9089.0,0.0,0,9429.0,0.0,0.0
H2CA27180,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,27,0,R,24883.0,0.0,66946.0,0.0,0,91829.0,0.0,0.0
H4CA27103,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,27,0,GRN,335.0,0.0,8956.0,0.0,0,9291.0,0.0,0.0
H4CA28069,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,28,0,D,7448.0,0.0,0.0,0.0,0,7448.0,0.0,0.0
H2CA28097,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,28,0,R,11409.0,0.0,37868.0,0.0,0,49277.0,0.0,0.0
H2CA28105,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,28,0,LBT,217.0,0.0,9339.0,0.0,0,9556.0,0.0,0.0
H4CA29109,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,R,8238.0,0.0,0.0,0.0,0,8238.0,0.0,0.0
H4CA27095,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,R,3864.0,0.0,0.0,0.0,0,3864.0,0.0,0.0
H4CA29117,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,GRN,421.0,0.0,5715.0,0.0,0,6136.0,0.0,0.0
H6CA25086,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,29,0,LBT,289.0,0.0,4570.0,0.0,0,4859.0,0.0,0.0
H0CA32085,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,31,0,D,3103.0,0.0,0.0,0.0,0,3103.0,0.0,0.0
H2CA31083,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,31,0,R,5634.0,0.0,22048.0,0.0,0,27682.0,0.0,0.0
H4CA32095,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,32,0,LBT,91.0,0.0,21002.0,0.0,0,21093.0,0.0,0.0
H4CA33077,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,33,0,LBT,178.0,0.0,21513.0,0.0,0,21691.0,0.0,0.0
H8CA33235,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,34,0,R,7683.0,0.0,28175.0,0.0,0,35858.0,0.0,0.0
H6CA35093,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,35,0,AIP,300.0,0.0,3440.0,0.0,0,3740.0,0.0,0.0
H2CA33113,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,35,0,LBT,96.0,0.0,3427.0,0.0,0,3523.0,0.0,0.0
H2CA36215,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,36,0,R,9430.0,0.0,0.0,0.0,0,9430.0,0.0,0.0
H4CA36088,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,36,0,R,7966.0,0.0,0.0,0.0,0,7966.0,0.0,0.0
H4CA36112,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,36,0,PFP,124.0,0.0,6105.0,0.0,0,6229.0,0.0,0.0
H4CA36104,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,36,0,LBT,456.0,0.0,5065.0,0.0,0,5521.0,0.0,0.0
H0CA37118,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,37,0,R,10172.0,0.0,31960.0,0.0,0,42132.0,0.0,0.0
H2CA37254,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,37,0,LBT,180.0,0.0,7535.0,0.0,0,7715.0,0.0,0.0
H4CA38084,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,38,0,D,7122.0,0.0,0.0,0.0,0,7122.0,0.0,0.0
H4CA40072,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,40,0,D,17294.0,0.0,69684.0,0.0,0,86978.0,0.0,0.0
H8CA47011,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,40,0,D,16144.0,0.0,0.0,0.0,0,16144.0,0.0,0.0
H4CA41112,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,41,0,LBT,424.0,0.0,37332.0,0.0,0,37756.0,0.0,0.0
H4CA42052,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,42,0,D,29583.0,0.0,78393.0,0.0,0,107976.0,0.0,0.0
H4CA43069,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,43,0,R,13599.0,0.0,44004.0,0.0,0,57603.0,0.0,0.0
H4CA44132,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,44,0,R,8132.0,0.0,0.0,0.0,0,8132.0,0.0,0.0
H4CA44140,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,44,0,PFP,103.0,0.0,7559.0,0.0,0,7662.0,0.0,0.0
H0CA44122,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,45,0,R,8422.0,0.0,0.0,0.0,0,8422.0,0.0,0.0
H4CA45055,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,45,0,D,11168.0,0.0,0.0,0.0,0,11168.0,0.0,0.0
H4CA46087,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46,0,D,14349.0,0.0,0.0,0.0,0,14349.0,0.0,0.0
H4CA46079,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46,0,D,8252.0,0.0,0.0,0.0,0,8252.0,0.0,0.0
H4CA46095,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46,0,GRN,581.0,0.0,10238.0,0.0,0,10819.0,0.0,0.0
H0CA39072,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46,0,LBT,707.0,0.0,5005.0,0.0,0,5712.0,0.0,0.0
H4CA47051,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,47,0,R,8258.0,0.0,0.0,0.0,0,8258.0,0.0,0.0
H0CA47034,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,48,0,D,39385.0,0.0,93525.0,0.0,0,132910.0,0.0,0.0
H4CA48026,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,48,0,LBT,718.0,0.0,8343.0,0.0,0,9061.0,0.0,0.0
H2CA49200,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,49,0,D,32903.0,0.0,79057.0,0.0,0,111960.0,0.0,0.0
H4CA49081,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,49,0,LBT,526.0,0.0,5751.0,0.0,0,6277.0,0.0,0.0
H4CA50089,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,50,0,LBT,770.0,0.0,3486.0,0.0,0,4256.0,0.0,0.0
H4CA50071,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,50,0,GRN,700.0,0.0,6504.0,0.0,0,7204.0,0.0,0.0
H4CA50063,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,50,0,AIP,1037.0,0.0,4723.0,0.0,0,5760.0,0.0,0.0
H2CA51131,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,51,0,D,10074.0,0.0,0.0,0.0,0,10074.0,0.0,0.0
H4CA51046,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,51,0,R,8662.0,0.0,0.0,0.0,0,8662.0,0.0,0.0
H4CA51061,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,51,0,LBT,203.0,0.0,5912.0,0.0,0,6115.0,0.0,0.0
H4CA52044,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,52,0,D,42770.0,0.0,74857.0,0.0,0,117627.0,0.0,0.0
H0CA52018,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,52,0,LBT,671.0,0.0,8782.0,0.0,0,9453.0,0.0,0.0
H4CA53026,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,53,0,GRN,1000.0,0.0,7523.0,0.0,0,8523.0,0.0,0.0
H4CA53034,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,53,0,LBT,712.0,0.0,3567.0,0.0,0,4279.0,0.0,0.0
S4CA00258,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,454176.0,0.0,0.0,0.0,0,454176.0,0.0,0.0
S4CA00282,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,253341.0,0.0,0.0,0.0,0,253341.0,0.0,0.0
S4CA00225,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,142080.0,0.0,0.0,0.0,0,142080.0,0.0,0.0
S4CA00308,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,124938.0,0.0,0.0,0.0,0,124938.0,0.0,0.0
S4CA00233,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,78264.0,0.0,0.0,0.0,0,78264.0,0.0,0.0
S4CA00340,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,71241.0,0.0,0.0,0.0,0,71241.0,0.0,0.0
S4CA00324,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,56925.0,0.0,0.0,0.0,0,56925.0,0.0,0.0
S4CA00217,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,37745.0,0.0,0.0,0.0,0,37745.0,0.0,0.0
S4CA00290,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,R,32515.0,0.0,0.0,0.0,0,32515.0,0.0,0.0
S4CA00357,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,PFP,4864.0,0.0,243846.0,0.0,0,248710.0,0.0,0.0
S4CA00266,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,LBT,13656.0,0.0,216522.0,0.0,0,230178.0,0.0,0.0
S8CA00283,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,LBT,10177.0,0.0,0.0,0.0,0,10177.0,0.0,0.0
S4CA00332,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,S,0,AIP,32025.0,0.0,81224.0,0.0,0,113249.0,0.0,0.0
H2CO01074,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,1,0,R,16417.0,0.0,58659.0,0.0,0,75076.0,0.0,0.0
H2CO01108,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,1,0,AMC,0.0,0.0,5193.0,0.0,0,5193.0,0.0,0.0
H4CO02086,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,2,0,R,12538.0,0.0,94160.0,0.0,0,106698.0,0.0,0.0
H0CO02092,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,2,0,R,11518.0,0.0,0.0,0.0,0,11518.0,0.0,0.0
H2CO02122,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,2,0,LBT,0.0,0.0,7304.0,0.0,0,7304.0,0.0,0.0
H4CO03225,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,3,0,UN,0.0,0.0,8770.0,0.0,0,8770.0,0.0,0.0
H4CO04041,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,4,0,R,12553.0,0.0,0.0,0.0,0,12553.0,0.0,0.0
H4CO04058,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,4,0,GRN,0.0,0.0,12739.0,0.0,0,12739.0,0.0,0.0
H4CO05022,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,5,0,R,9785.0,0.0,0.0,0.0,0,9785.0,0.0,0.0
H4CO05030,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,5,0,D,15763.0,0.0,74098.0,0.0,0,89861.0,0.0,0.0
H4CO05048,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,5,0,LBT,0.0,0.0,6627.0,0.0,0,6627.0,0.0,0.0
H4CO06020,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,6,0,LBT,0.0,0.0,3857.0,0.0,0,3857.0,0.0,0.0
H4CO06079,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,6,0,AMC,0.0,0.0,1236.0,0.0,0,1236.0,0.0,0.0
H4CO07028,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,7,0,AMC,0.0,0.0,6167.0,0.0,0,6167.0,0.0,0.0
S4CO00163,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,D,173167.0,0.0,1081188.0,0.0,1,1254355.0,0.0,0.0
S0CO00203,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,D,63973.0,0.0,0.0,0.0,0,63973.0,0.0,0.0
S2CO00142,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,AMC,0.0,0.0,18783.0,0.0,0,18783.0,0.0,0.0
S4CO00254,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,LBT,0.0,0.0,10160.0,0.0,0,10160.0,0.0,0.0
S4CO00270,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,I,0.0,0.0,8442.0,0.0,0,8442.0,0.0,0.0
S4CO00262,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,CRP,0.0,0.0,6481.0,0.0,0,6481.0,0.0,0.0
S4CO00288,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO,S,0,UN,0.0,0.0,1750.0,0.0,0,1750.0,0.0,0.0
H4CT01052,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,1,0,R,0.0,0.0,73601.0,0.0,0,73601.0,0.0,0.0
H4CT03066,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,3,0,R,0.0,0.0,0.0,0.0,0,0.0,0.0,
H4CT03074,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,3,0,GRN,0.0,0.0,7182.0,0.0,0,7182.0,0.0,0.0
H4CT04080,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,4,0,D,0.0,0.0,0.0,0.0,0,0.0,0.0,
H4CT05079,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,5,0,D,0.0,0.0,0.0,0.0,0,0.0,0.0,
H4CT05111,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,5,0,WF,0.0,0.0,3196.0,0.0,0,3196.0,0.0,0.0
H4CT05103,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,5,0,CNC,0.0,0.0,2545.0,0.0,0,2545.0,0.0,0.0
S0CT00037,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,1,D,0.0,0.0,945347.0,0.0,1,945347.0,0.0,0.0
S4CT00146,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,R,0.0,0.0,457749.0,0.0,0,457749.0,0.0,0.0
S4CT00112,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,R,0.0,0.0,0.0,0.0,0,0.0,0.0,
S4CT00104,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,R,0.0,0.0,0.0,0.0,0,0.0,0.0,
S4CT00120,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,R,0.0,0.0,0.0,0.0,0,0.0,0.0,
S4CT00138,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,R,0.0,0.0,0.0,0.0,0,0.0,0.0,
S4CT00153,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,CNC,0.0,0.0,12442.0,0.0,0,12442.0,0.0,0.0
S4CT00161,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CT,S,0,LBT,0.0,0.0,9188.0,0.0,0,9188.0,0.0,0.0
H4DE00037,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE,0,0,D,0.0,0.0,105716.0,0.0,0,105716.0,0.0,0.0
H4DE01043,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE,0,0,IDE,0.0,0.0,2337.0,0.0,0,2337.0,0.0,0.0
H4DE01050,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE,0,0,LBT,0.0,0.0,2014.0,0.0,0,2014.0,0.0,0.0
H4DC00043,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DC,0,0,R,1771.0,0.0,18296.0,0.0,0,20067.0,0.0,0.0
H0FL00015,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,1,0,D,0.0,0.0,72506.0,0.0,0,72506.0,0.0,0.0
H4FL03060,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,3,0,D,10639.0,0.0,0.0,0.0,0,10639.0,0.0,0.0
H0FL04033,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,4,0,R ,5368.0,0.0,0.0,0.0,0,5368.0,0.0,0.0
H4FL05032,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,5,0,D ,13388.0,0.0,0.0,0.0,0,13388.0,0.0,0.0
H2FL05143,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,5,0,D ,11532.0,0.0,0.0,0.0,0,11532.0,0.0,0.0
H4FL11048,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,11,0,LBT,0.0,0.0,31579.0,0.0,0,31579.0,0.0,0.0
H4FL12046,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,12,0,R ,3546.0,0.0,0.0,0.0,0,3546.0,0.0,0.0
H4FL12020,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,12,0,D ,15781.0,0.0,0.0,0.0,0,15781.0,0.0,0.0
H4FL16088,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,16,0,D,0.0,0.0,101247.0,0.0,0,101247.0,0.0,0.0
H4FL18035,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,18,0,D ,12869.0,0.0,78281.0,0.0,0,91150.0,0.0,0.0
