cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
H0FL08158,2010,234710.4,1350.0,28680.87,,,13262.37,,,,,1341.85,,
H0FL08158,2012,36154.69,,4071.28,,,,,,,,,,
H0FL08190,2010,32128.46,,6051.34,84048.48,,,,,,,,,2510.0
H0FL08208,2012,22816.850000000002,502.62,1226.0,,,,660.0,,,,,,1461158.47
H0FL09065,2010,11026.75,,,,,1532.83,,,,,,,
H0FL10055,2010,267795.53,1564.08,19195.17,18068.22,,8966.76,125.0,,,,,,4717.58
H0FL10055,2012,1650.02,,,,,,,,,,608.67,,
H0FL11152,2010,24817.52,,1040.91,8078.17,,6951.03,1169.52,,690.0,,,,4900.63
H0FL11152,2012,54.0,,,,,,,,,,,,
H0FL11186,2010,10440.0,,,,,,,,,,,,4585.25
H0FL12010,2004,406528.08,43199.86,176766.33,175642.01,11435.0,17102.99,35538.51,,,,6000.0,250.0,25026.32
H0FL12010,2006,624247.45,64386.11,596680.2500000001,3554318.87,59540.8,45390.77,134533.62,,,4400.0,,2000.0,183542.75
H0FL12010,2008,105266.69,714.3,,2271.56,,,229.0,,,,,,13148.17
H0FL12010,2010,3592.0,,,,,,,,,,,1744.62,
H0FL12051,2012,1490.9,,,,,,,,,,,,11982.42
H0FL12101,2010,224687.41,16343.67,277515.73,576364.01,12434.86,3002.92,708.07,,,,,,30481.23
H0FL12101,2012,138664.67,18052.59,311681.24,564.06,,,2532.36,,,,9500.0,,64227.08
H0FL12101,2014,304553.95,42912.47,351138.22,401988.89,35900.0,42659.65,2791.51,,,,106000.0,117400.0,708.75
H0FL12119,2010,2024.0,,,,,,,,,,,,643161.28
H0FL12150,2010,11395.96,,45.0,972.41,,630.41,,,,,,,
H0FL13109,2010,88500.14,4584.45,4273.86,10317.81,,,,,,,,,5834.36
H0FL14065,2010,14636.34,4642.97,1038.54,21568.62,10440.0,822.67,394.03,,,,,,4836.5
H0FL14065,2012,27547.51,,368.7,21698.17,4837.0,1199.61,4202.14,,,,,,9852.34
H0FL14073,2010,8126.61,,,,,,,,,,,,
H0FL14073,2012,30.0,,,,,,,,,,,,
H0FL15054,2010,12682.33,,1608.08,8557.18,,1066.36,886.52,,,,,67.5,1645.0
H0FL15054,2012,4764.98,,1312.21,10142.74,,1421.57,533.14,,,,,,2720.09
H0FL15054,2014,123.9,,,,,,,,,,,,
H0FL16052,2010,10440.0,,,74590.9,,,,,,,,,
H0FL16052,2012,85.0,,,2450.0,,,,,,,,,
H0FL16078,2010,11375.0,,1865.79,5569.6,,,4820.0,,,,,,
H0FL17050,2010,37736.13,,7205.43,11218.25,,9303.0,4100.0,,,,,,56892.5
H0FL17126,2010,29050.0,,3374.99,7030.0,12000.0,22511.8,4225.0,,,,,,87414.78
H0FL18025,2008,19608.66,,,1605.0,,248.9,1306.93,,,,,,2757104.64
H0FL18025,2010,484619.1,63153.53,21942.47,180947.5,,,41676.57,,,,1000.0,,212391.95
H0FL18025,2012,744837.87,73358.69,9312.75,198641.45,,,65889.97,,,,,,62728.18
H0FL18025,2014,664621.06,27154.72,1045.91,2327.0,,,91072.9,,,,1800.0,,15253.66
H0FL19072,2010,11286.83,136.51,385.63,57738.86,,2415.48,3033.14,,,,,,1350.0
H0FL20039,2010,30997.92,523.56,,32413.03,1730.2,,5441.8,,,,,,10226.35
H0FL20088,2010,6960.0,,,,,917.62,325.0,,,,,,
H0FL20104,2010,238.51,,250.0,212240.0,6960.0,4512.62,8850.0,,,,,,
H0FL23033,2010,25640.12,3834.41,11435.0,1122.46,,3627.09,708.76,,,,,,53042.81
H0FL23033,2012,492.4,,,,,1000.0,,,,,,,218.52
H0FL24023,2010,115473.81,3863.68,199379.05,112995.38,200.0,1250.68,4095.26,,,,,,9852.93
H0FL24023,2012,795.8,804.65,1413.83,2500.0,,,1570.8,,,,,,13252.92
H0FL24049,2012,19066.850000000002,,,,,,,,,,,,801659.06
H0FL24064,2010,14432.0,,51522.86,21216.0,,,,,,,,,564.0
H0FL24114,2010,19441.52,,5077.8,10553.86,907.5,13561.32,3086.1,,,,,,7938.0
H0FL24130,2010,20405.39,,1675.0,14435.08,,1119.5,,,1316.2,,,,25880.0
H0FL24148,2010,536888.33,23490.83,152732.26,28979.29,,104580.93,9465.0,,,,,,
H0FL24148,2012,4463.78,,,,,,,,,,,,297715.56
H0FL24171,2012,619.49,,224.49,390.83,,,,,,,360.0,,26992.68
H0FL25020,2010,23.76,1307.92,,,,,,,,,,,5201.59
H0FL25046,2010,59094.24,,350.0,33915.97,,5891.23,,,,,,,
H0FL25053,2010,19294.5,,854.12,22983.07,,1453.06,,,,,,,10520.6
H0FL25061,2010,34015.77,,750.0,29834.2,,22119.97,,,,,,,
H0GA02217,2010,62507.979999999996,306.7,8207.62,47263.65,,2987.49,7116.85,,,,,,1011300.3300000001
H0GA03066,2010,3087.65,3050.13,4580.0,21868.73,,1907.5,5220.0,,,,,,
H0GA04072,2010,37498.61,2293.73,7228.45,27640.8,,16971.53,8516.75,,,,,,10675.11
H0GA04080,2010,18539.04,212.4,,11484.0,,2305.4,700.0,,,,,,52714.6
H0GA05210,2010,37322.38,600.0,,23271.5,,23478.05,2515.18,,,,,,684.9
H0GA05210,2012,1008.49,213.57,,324.0,3000.0,,,,,,,,
H0GA05236,2010,5597.88,,,3280.53,,4005.0,,,,,,,
H0GA07059,2004,13060.34,,1042.28,61360.6,457.65,7996.21,1060.13,,,,,,
H0GA07117,2010,7805.0,,,,,23207.23,590.0,,,,,,
H0GA07125,2010,263702.58,,,,,,,,,,,,8626.77
H0GA07133,2010,74398.9,223.32,42183.66,174725.3,437.81,16385.48,1221.79,,,,,,9405.89
H0GA07133,2012,20107.27,,,,,,660.0,,,,,,260205.72
H0GA08032,2004,18717.66,900.0,660.91,42452.63,,673.71,225.63,,,294.12,2000.0,,1150099.27
H0GA08032,2006,30231.41,648.35,3306.37,46511.72,,15.89,112.3,,,,,,1729011.62
H0GA08032,2008,192464.88,2095.91,31149.86,428355.47,,641.35,2485.29,,,,,,1016609.13
H0GA08032,2010,164520.95,1409.9,25655.93,1509363.96,,9423.6,1405.63,,,,,,94568.95
H0GA08032,2012,18397.76,,,,,,,,,,,,1050.28
H0GA08040,2012,2808.64,903.55,251.04,3937.24,,263.0,,,,,5220.0,,
H0GA08099,2010,6731.48,,,,,,,,,,,,1015910.8300000001
H0GA08099,2012,29144.530000000002,,16964.09,,,,,,,,,,562597.0
H0GA08099,2014,14271.99,,16866.78,,,,,,,,,,506061.75
H0GA09030,2012,22330.71,,,,,,,,,,,,886125.88
H0GA09030,2014,11554.19,,,,,,,,,,,,731345.85
H0GA09089,2010,830.5,,402.55,22464.0,,,,,,,,,935968.63
H0GA09089,2012,1998.75,,,,,,,,,,,,
H0GA09097,2010,44379.35,,1044.43,78181.27,,,6933.23,,,,,,314467.68
H0GA09097,2012,460.0,,,,,,,,,,,,
H0GA09147,2010,1210.0,,,850.0,400.0,,1000.0,,,,500.0,,243.8
H0GA10244,2010,64170.29,4689.74,3642.93,90347.22,15803.2,11137.52,6829.65,,,,5200.0,,13998.69
H0GA13024,2010,5220.0,,,,,234.3,,,,,,,
H0GA13099,2010,12920.0,,13031.4,8611.25,,,3579.33,,,,,,8470.82
H0GA13099,2012,6816.08,,,15118.66,,353.1,3430.0,,,,249.0,,16349.06
H0HI01058,2006,66292.45,9013.08,10285.65,15087.5,178.16,32933.83,5077.42,,15044.0,,,350.0,62348.53
H0HI01116,2004,5240.08,4816.4,28896.63,353569.3,,54362.61,524.93,,,,,,25946.89
H0HI01116,2006,347.7,,,924.11,,,,,,,,,
H0HI01157,2008,1963.09,,10073.91,,,10081.63,,,,,,,
H0HI01157,2010,1385093.1,6672.98,109183.84,838341.12,,123786.22,29976.9,15000.0,,2160.2,,4991.84,6896.6
H0HI01157,2012,655213.91,,29953.76,1793.07,,29547.75,29.39,,,1050.0,,,
H0HI01157,2014,104366.0,1461.48,18185.36,856810.28,,9888.57,2555.5,,,,,12100.0,3809.85
H0HI01165,2010,915.51,,,1092.07,,,,,,,,,25138.15
H0HI01165,2012,1520.38,1395.56,1840.63,10360.96,,6016.75,279.15,,,,,,1650.0
H0HI02106,2010,2385.0,4005.0,,812.0,,8120.0,290.0,,,,,,5637.0
H0HI02114,2010,2056.25,2637.89,1238.19,5924.47,,3650.18,3554.54,,,,80.0,,1577.93
H0HI02114,2012,641.58,,,,,,,,,,,,
H0HI02122,2010,320.64,161.37,,256.25,,,,,,,,,740.93
H0IA01117,2010,107416.68,22028.75,23471.2,328544.32,12500.0,4416.45,8175.2,,,,,,4619.54
H0IA01117,2012,382963.93,49591.28,99734.85,513179.42,19070.0,,2338.59,,,,250.0,,2058.81
H0IA01117,2014,594.12,,-104.85,,,,,,,,,,
H0IA02099,2010,24719.37,497.79,19875.52,47262.15,5500.0,29174.14,783.72,,,,,,2017.16
H0IA02099,2012,8820.27,,1572.76,135.0,,,,,,,,,
H0IA02099,2014,28250.0,14309.22,2452.32,96188.63,,,,,,,,,27962.35
H0IA03113,2010,30942.28,496.2,32564.2,9817.1,,5603.28,7897.17,,,,,,17052.76
H0IA03121,2010,118.13,,,,,,,,,,,,442908.24
H0IA03139,2010,448227.03,3430.42,22894.93,170007.52,8000.0,,9025.15,,,,,,8829.93
H0IA03147,2010,41619.13,1567.36,10208.19,20284.05,,6933.59,1482.32,,,,,,2572.84
H0IA04095,2010,25520.06,13570.89,9353.67,31399.26,,36694.31,553.0,,,,,,11390.82
H0IA05084,2010,2876.37,,,,,,,,,,,,31011.0
H0ID01139,2004,245480.01,23291.17,102163.88,7297.52,500.0,49272.31,,,,,250.0,,
H0ID01139,2006,77496.36,25955.16,13948.35,,,3915.05,,10000.0,,64800.0,2500.0,,10713.83
H0ID01139,2008,752.99,,,,,,,,,,,,
H0ID01253,2010,617326.69,4582.21,,10000.0,,,,,,,970.0,,33039.95
H0ID01253,2012,498820.34,2547.78,33107.17,5697.2,,,596.5,,,,15137.25,,3692.55
H0ID01253,2014,214873.08,5476.17,49596.310000000005,,,,3046.92,,,,1100.0,,77722.49
H0ID02061,2010,5310.03,7693.92,3914.61,16723.83,,58072.18,2858.6,,,,,,18292.7
H0ID02079,2012,3857.41,,,,,,,,,,,,
H0IL02101,2010,11621.06,3745.23,3976.67,24338.03,700.0,467.73,3417.6,,,,,,355.23
H0IL02101,2012,210.0,497.9,,,,,,,,,,,
H0IL03075,2010,2670.75,5244.72,1251.61,2573.84,,13272.28,648.44,,,,,,1568.9
H0IL05096,2014,15996.51,178.74,3300.24,810.0,,,,,,,,,483670.4
H0IL05260,2010,16717.21,300.0,2438.47,1765.06,,7216.25,1046.72,,,,,,2435.75
H0IL05328,2010,11876.18,394.78,6259.2,22553.15,,10284.34,237.66,211.16,,,,325.0,358.11
H0IL06045,2010,37420.43,,1182.8,17246.5,,962.74,314.47,,,,,,2305.2
H0IL06045,2012,3324.54,,,,,,,,,,,,
H0IL07092,2010,7652.46,200.0,,52450.0,2000.0,24298.81,3772.28,,2058.58,,,,1148.93
H0IL08074,2010,6430.0,200.0,,14868.91,,,,,,,850.0,,4750.0
H0IL08082,2010,90384.4,,20504.97,,,86086.36,2250.0,,,,800.0,,1058.07
H0IL08090,2010,342910.68,4756.07,53713.62,124699.33,,3431.09,5791.26,6.65,,,,350.0,40758.48
H0IL08090,2012,107495.23,2880.83,130098.26,153767.71,,,1787.61,5000.0,,,,,1431005.6
H0IL08090,2014,20121.45,,2100.0,,,,,,,,,,
H0IL09064,2010,238932.07,17144.63,14541.62,212457.31,26652.5,60008.35,103453.01,,,,,,4697.74
H0IL10245,2008,734.38,,,,,,,,,,,,4564.41
H0IL10245,2010,212431.61,,1102.8,36319.39,,3246.68,3502.06,,,,,,90659.32
H0IL10294,2010,201677.67,1272.78,24788.88,170558.24,18135.0,69280.38,5370.28,,,,2500.0,,12743.38
H0IL10302,2010,556411.21,790.7,116738.90999999999,855766.04,18724.0,,25449.63,,,,4680.0,,1293382.8599999999
H0IL10302,2012,38938.8,,10053.57,,,,,,,,,,4396889.86
H0IL10302,2014,11819.39,,3786.01,,,,,,,,,,3594945.62
H0IL10336,2010,764.98,855.83,2257.85,13860.85,,3127.39,186.09,,,,,,26949.0
H0IL11052,2010,1507593.87,,20422.29,,,6879.95,300.0,,,,,,256393.96
H0IL11052,2012,1715522.31,,,,,,,,,,,,7207.23
H0IL11052,2014,1063682.43,,,,,,,,,,,,-6013.23
H0IL11060,2010,2988.32,1624.61,1779.0,668.42,,,242.24,,,,,,618.3
H0IL11078,2010,295.43,136.32,,456.6,,,,,3220.0,,,,
H0IL12076,2010,1500.0,,,9931.21,,,,,,,,,
H0IL12076,2012,2521.92,,,,,,,,,,,,45156.77
H0IL14080,2010,1300298.1600000001,19289.63,67395.65,201643.8,6907.9,1436.06,3963.17,,,,,,5323.3
H0IL14080,2012,1049022.01,,12294.47,,3900.0,,,,,,,,63354.57000000001
H0IL14080,2014,680935.76,,16866.78,,,,,,,,,,15376.44
H0IL15053,2004,104468.93,5740.71,73948.21,44625.0,10275.0,6402.58,4432.06,,36204.53,,1000.0,750.0,31382.01
H0IL15053,2006,101963.34,6160.04,56175.69,76413.95,12087.0,23405.97,1477.3,,21672.96,,150.0,1500.0,5332.86
H0IL15053,2008,112350.91,321.1,38423.03,52261.99,5756.49,3385.62,3136.22,,1669.52,,500.0,3000.0,2904.64
H0IL15053,2010,118954.19,3625.3,10458.67,62986.73,3505.0,178.05,524.38,,4.89,,6750.0,250.0,7945.35
H0IL15053,2012,196916.69,39516.33,92810.6,21080.0,15500.0,29841.6,8633.96,70.37,,,6100.0,,12127.82
H0IL15053,2014,22283.78,211.28,,,,,284.98,,,,250.0,1000.0,1166.93
H0IL16085,2008,300.0,,,,,,10224.84,,,,,,1238048.17
H0IL16085,2010,500.0,,,,,,,,,,,,934794.85
H0IL16168,2010,1201.45,,19706.8,23581.09,,4401.89,2593.08,,,,,300.0,15113.0
H0IL16168,2012,2113.16,1296.39,5661.04,7978.52,1308.0,1141.43,,,,,,402.5,
H0IL17059,2010,262132.39,6854.06,84160.75,530025.8,9000.0,112818.91,1510.24,20.0,,,,300.0,
H0IL17059,2012,686685.43,15187.7,318506.56,1421322.65,50500.0,1603.4,8944.0,,,,2625.0,4700.0,424783.24
H0IL17059,2014,609597.89,12261.74,199048.47,298690.05,30650.0,4463.34,11715.0,,,,,100.0,14017.78
H0IL18057,2010,5650.0,,,,,678.0,,,,,,,126621.62
H0IN01077,2010,30.0,,,24.37,,3499.08,,,,,,,227.63
H0IN02190,2012,5230.0,,3335.76,,,,,,,,,,1820393.42
H0IN02190,2014,240.18,,7312.53,,,,,,,,,,1748989.56
H0IN02208,2010,11467.08,973.0,3149.87,72304.31,,16184.18,1726.85,,,,,,1084.4
H0IN03149,2010,134.45,,,15750.34,,,1694.4,,,,,,
H0IN03164,2010,62378.62,,988.96,462962.38,13500.0,66950.82,1540.0,,,,,,
H0IN03198,2010,7007.32,,618.0,5308.49,,4213.42,,,,,,,578285.5
H0IN03198,2012,7210.290000000001,,12294.47,,,,,,,,,,715846.36
H0IN03198,2014,14271.99,,16866.78,,,,,,,,,,723923.0099999999
H0IN04170,2010,7848.94,,,,,,,,,,,,747841.4
H0IN04196,2010,474.4,,,12498.5,,10459.58,1172.06,,,,,,
H0IN04220,2010,1659.0,,,6550.65,,2386.63,410.4,,,,,,1479.0
H0IN04279,2010,3871.91,,,5553.4,,,,,,,,,
H0IN05102,2010,103107.82,6676.0,28071.35,147464.67,29500.0,,,,,,,,16247.67
H0IN05128,2010,18779.7,,,,,3775.88,60.0,,,,60300.0,,9297.57
H0IN05136,2010,211.35,,617.86,3769.0,,414.09,121.97,,,,,,
H0IN05144,2010,2407.44,668.5,,30887.8,,,449.04,,,,,,1937.0
H0IN05169,2010,646.49,,206.23,8241.48,1375.0,2451.77,,,,,,,2354.99
H0IN07157,2010,33332.68,183.37,8636.44,19302.23,,2075.92,,,,,,132.73,16635.21
H0IN07157,2012,28824.84,,10805.27,55159.71,52.43,712.08,,,,,,,4622.73
H0IN08114,2010,211264.33,24888.66,139582.64,575001.38,33500.0,6718.16,6156.27,,,,250.0,,192261.67
H0IN08114,2012,164113.47,21088.06,215437.57,789321.01,54500.0,5536.52,6092.03,,,,,,55834.33
H0IN08114,2014,80492.06,12260.87,202413.95,238949.74,15000.0,556.99,7301.35,,,,,,29361.77
H0IN09070,2010,10044.38,,,,,,,,,,,,1911809.96
H0IN09070,2012,1409639.54,,4669.62,,,,,,,,1000.0,,223887.54
H0IN09070,2014,1288536.53,,,,,,,,,,,,4147.93
H0IN09138,2010,3520.0,,,2035.7,,,,,,,,,
H0KS01099,2008,1236.97,383.87,2787.76,,,,,,,,,,2100.0
H0KS01099,2010,213113.66,30117.0,248216.77,223436.79,,46534.3,11081.24,,,,,,15790.06
H0KS01099,2012,1495.63,,17832.72,,,,,,,,,,
H0KS01123,2010,138908.89,4368.58,39447.7,472064.76,5620.0,11660.49,805.54,,,,,,26688.19
H0KS01123,2012,202.5,,,,,,,,,,,,
H0KS01123,2014,271.56,,,,,,,,,,,,145.0
H0KS02121,2010,12981.93,8999.18,22545.56,7323.74,20322.45,24183.72,1188.1,,,,,,
H0KS02121,2012,3000.0,,,,,,,,,,,,
H0KS02147,2010,138.42,1056.0,,,,,,,,,,,
H0KS02154,2010,1760.0,3181.29,277.35,2254.04,,2096.77,,,,,,,1195.82
H0KS03103,2010,36589.1,236.03,1470.79,7959.11,,3402.86,800.0,,9000.0,,,,212.0
H0KS03145,2010,4390.48,,1322.95,3730.88,,1235.59,279.38,,,,,,14670.03
H0KS03160,2010,7.03,,,,,,,,,,,,1.0
H0KS04051,2010,47373.01,2449.04,26995.75,1073.0,,13366.88,1513.29,,,,,,2020839.58
H0KS04051,2012,380311.95,2264.54,102158.01,110488.1,12266.1,31008.57,11994.27,,,,5000.0,,27238.96
H0KS04051,2014,989336.79,8307.38,163938.02,1050327.93,54994.68,57296.12,62978.92,,,,,,18513.6
H0KS04069,2010,1705.82,1865.22,,15326.02,,2551.86,740.0,,,,,250.0,3752.52
H0KS04101,2012,2627.1,254.08,6.0,1238.21,,697.45,,,,,12.0,,307.5
H0KS04119,2010,6160.0,,,42614.42,,,,,,,,,7820.77
H0KY03184,2010,246771.35,,28201.78,446957.23,,,4830.04,,1000.0,400.0,,,3678.82
H0KY03200,2010,81562.3,,,93812.97,7200.0,18776.13,134.53,,,,,,1312.61
H0KY03226,2010,177.95,,,4845.88,,,,,,,,,1869.0
H0KY03226,2012,18867.87,662.12,57.21,11001.94,,10787.41,1600.67,,,,,,242.9
H0KY04109,2010,23139.7,3482.73,,3346.23,,19.12,168.0,,,,,,368043.87
H0KY04109,2012,76506.74,6168.57,635.01,4582.0,,,,,,5000.0,,,28983.37
H0KY06104,2010,74035.27,,,,,,,,,,,,1470217.79
H0KY06104,2012,2025401.78,,3335.76,,,,,,,,,,212285.3
H0KY06104,2014,1901476.71,,22966.32,,,,300.0,,,,,,63400.54000000001
H0KY06112,2010,71097.38,,48.9,88635.34,,,,,,,,,655.0
H0KY06138,2010,2088.2,,,3576.26,,,,,,,,,
H0LA01087,2004,43591.41,1656.43,24284.32,,,31922.74,17309.37,,10000.0,,,850.0,
H0LA01087,2006,1171.06,,,,,,,,,,,,
H0LA01087,2008,205037.6,17818.57,313476.26,757990.92,70550.0,229832.9,118862.4,,,5000.0,,4320.0,92185.05
H0LA01087,2010,499609.5,28618.39,327012.58,15444.85,32160.67,19954.45,,,,,25000.0,1725.0,25302.61
H0LA01087,2012,18634.26,12277.64,32621.16,2087.5,4000.0,2664.38,9451.77,,,,,,831179.54
H0LA02119,2004,150069.92,12088.92,191556.25,33246.67,24000.0,26695.28,13821.88,,,,,250.0,263207.55
H0LA02119,2006,128996.82,12975.45,46253.96,4083.2,22700.0,964.88,21051.91,,,,6017.69,,739842.49
H0LA02192,2010,675.0,,,11419.75,,2366.0,,,,,,250.0,176.96
H0LA02218,2010,65.19,,,7938.22,,480.48,1500.0,,3259.59,,,,13.64
H0LA03133,2010,13139.52,,2996.68,,,,,,,,,,794637.35
H0LA03141,2010,1333535.26,,,5181.84,,,1056.88,,,,,,12947.53
H0LA03141,2012,2180427.57,,,,,,,,,,,,27406.98
H0LA03141,2014,65633.5,,,,,,,,,,,,
H0LA03174,2010,457377.8,1202.8,12506.31,204168.02,3725.0,,,,,,,,2640.94
H0LA03174,2012,13701.7,,,,,,,,,,,,
H0LA08017,2004,8509.82,,,,,,,,,,,,12552.81
H0LA08017,2014,19168.44,,,126780.77,103045.85,,,,,,,,154130.96
H0MA01065,2010,3448.16,,3262.98,15141.93,,14660.32,7065.39,,,,,,7451.0
H0MA02071,2010,60396.09,125.0,6474.0,1255.0,,11109.29,,,,,,,56186.36
H0MA02089,2010,34868.29,38.0,24834.37,30181.0,,1149.11,210.25,,,,,,71860.31
H0MA02089,2012,1107.42,,,2501.32,,,,,,,,,
H0MA03053,2010,63366.97,,3017.85,5217.44,,1426.64,,,,,,,18621.5
H0MA03053,2012,8.15,,,,,,,,,,,,
H0MA04036,2006,467.16,,102688.95,,,,,,,,,,404853.39
H0MA04127,2012,3187.5,,,,,,,,,,,,1044137.37
H0MA04127,2014,953.38,,,1138.71,,,,,,,,,
H0MA05058,2010,582.96,1972.56,3697.89,858.33,,3142.48,3900.0,,,,,250.0,114283.28
H0MA05066,2010,105146.55,650.0,60032.76,105575.74,,28023.17,9484.36,,,,,500.0,75440.69
H0MA05066,2012,131613.66,636.4,39200.56,72939.49,12200.0,,500.0,,,,,,1375.0
H0MA05082,2010,9605.0,4878.0,8737.64,7534.13,,4174.17,,,,,,,500.0
H0MA05108,2010,3700.0,1836.48,4053.49,4377.0,,15253.9,964.0,,,,,,
H0MA05108,2012,50380.0,2835.03,9018.42,9538.96,,10744.26,1098.62,,,,,,
H0MA06072,2010,355426.31,4318.95,101951.63,252676.64,15551.86,24165.16,31663.55,,,,,,29279.65
H0MA06072,2012,18634.67,,14953.83,15163.57,500.0,,1465.24,,,,,,511.05
H0MA07039,2010,22064.0,127.01,4662.95,13000.0,,9500.81,,,,,,,16084.28
H0MA07039,2012,1516.71,75.0,250.0,,,,,,,,,,
H0MA09035,2010,888.49,,,,,400.0,,,,,,,
H0MA09050,2012,328.74,,,,,,,,,,,,5502.34
H0MA10058,2010,6476.15,,2435.75,4158.41,,2719.31,2719.05,,,,,,390.4
H0MA10066,2010,552321.39,4193.09,54696.37,250.0,,98237.29,17046.25,,,,,,8110.84
H0MA10066,2012,13176.63,3166.65,1300.0,,,1120.76,2168.59,,,,9056.22,,
H0MA10066,2014,8866.16,,1500.0,,,374.0,,,,,6548.27,,
H0MA10082,2010,259814.52,17300.0,56282.04,885717.8,59450.0,25166.96,9269.48,,,,,300.0,79439.07
H0MA10082,2012,218681.47,651.74,210294.23,280984.55,36400.0,15476.84,5539.51,,,,1000.0,5650.0,30641.8
H0MA10082,2014,213428.81,650.0,177900.53,352814.44,34000.0,83395.76,495.48,,,150.0,,189.65,237199.7
H0MA10090,2010,70282.45,2236.55,33070.01,179545.69,12750.0,3521.33,1815.66,,,,,,2645.74
H0MA10116,2010,697.26,,531.05,6500.0,,2888.73,66.76,,,,,,
H0MD01042,2004,15343.72,557.42,4825.23,3068.17,,914.57,,,,,,,151436.68
H0MD01174,2010,156052.58,6711.72,4273.95,279966.41,15200.0,13780.98,,,,,,,20333.34
H0MD01182,2010,224.0,,25580.35,1400.0,,2165.05,125.0,,,,,,23394.41
H0MD02149,2010,37636.93,220.0,3508.22,130337.77,7325.0,4420.44,654.0,,,,,,16041.04
H0MD02156,2010,850.0,,,1551.9,,,,,,,,,
H0MD03147,2010,1250.0,,478.0,335.0,,3185.0,305.0,,,,,,
H0MD03154,2010,316.71,,4320.78,504.73,,4831.19,325.0,,,,,,
H0MD03154,2012,50.0,,,,,,,,,,,,
H0MD05118,2010,96081.59,18747.17,101643.12,241661.64,,60798.96,48452.23,,,50.0,,,387.96
H0MD05118,2012,2718.93,1507.32,13.02,3132.33,,,,,,,500.0,,30.0
H0MD06173,2010,38764.89,,15108.41,500.0,,570.35,445.0,,,600.0,2000.0,,26932.73
H0MD07064,2010,349.42,,,,,,,,,,,,
H0MD07072,2010,-0.29,,,2477.0,,6231.15,502.96,,,250.0,,,
H0MD07072,2012,4999.83,,416.18,,,6933.36,1042.0,,,,,,
H0MD08120,2012,-225.0,,210.0,,,,,,,,-85.0,,
H0MD08120,2014,62.0,,60.0,,,,,,,,,,
H0MD08138,2012,162.12,,3.2,9619.74,,,,,,,,,
H0MD08153,2010,31912.14,,110.58,40279.97,228.22,42741.47,2006.89,,,,,3204.61,25175.55
H0ME02059,2010,162737.75,5121.82,18795.35,6255.14,93.15,8992.05,10411.03,,,,,,310867.26
H0MI01088,2010,332330.18,43371.31,110088.58,681364.76,44200.0,52628.46,11952.05,,,,500.0,,210669.37
H0MI01088,2012,715306.73,16281.94,45196.36,556.76,,,,,,,40.0,,1702506.56
H0MI01088,2014,110125.29000000001,3368.27,12028.26,,,,2334.77,,,,,,2001610.33
H0MI01104,2010,69812.41,500.0,6323.34,254794.5,11394.0,743.61,,,,,,,11116.96
H0MI01161,2010,17403.94,5328.53,,61152.18,,,,,,,,,6922.7
H0MI02094,2010,164752.37,30215.11,96942.07,234148.68,,2188.39,17823.44,,,,58511.0,,10427.2
H0MI02094,2012,354929.73000000004,44122.16,135914.91,203254.2,,,88980.01,,,,77749.0,,4177.06
H0MI02094,2014,272661.55,77134.0,210395.34,177310.62,,,102527.3,,,,144850.0,,17474.89
H0MI02102,2010,351205.79,401.5,266580.37,252647.42,2000.0,12442.38,9832.96,,,,,,16255.55
H0MI02102,2012,848.11,,32435.92,,,,,,,,,,
H0MI02110,2010,143267.56,4584.04,5025.9,151357.23,,673.84,440.0,,,,500.0,,
H0MI02128,2010,14752.81,2000.0,92844.72,109862.0,,6311.29,4848.1,,,,,,
H0MI02136,2010,1131.12,,401.05,1032.9,,1176.0,,,,,,,7093.92
H0MI02144,2010,97788.77,3383.77,16991.58,10109.22,15000.0,,1178.98,,,,,,1043.34
H0MI03126,2010,74414.6,,4410.43,9339.2,17250.0,,,,,,,,971025.28
H0MI03126,2012,108084.39,,111019.79,20000.0,,,,,,,,,920114.97
H0MI03126,2014,5810.32,,1414.4,,,,,,,,,,1438419.11
H0MI03134,2010,115384.35,,1239.2,266142.15,,625.0,4315.5,,,,,,2403.52
H0MI03142,2012,523.4,,,,,,,,,,,2058.74,
H0MI03159,2010,74925.09,3656.53,62722.76,45684.89,500.0,1671.16,2096.0,,,,,,8137.09
H0MI03159,2012,1088.1,,7086.0,,,,,,,,,,339.43
H0MI03175,2010,175931.12,6545.39,34423.46,625670.62,62265.74,35768.49,6094.82,,,,,,35859.47
H0MI03175,2012,2027.51,,75.0,75.0,,,,,,,,,20.0
H0MI03183,2010,4426.37,,1262.73,1149.87,,1572.78,2502.73,,247.32,,,50.0,663.4
H0MI03217,2010,156.0,,,5219.0,,2104.84,,,,,,,
H0MI05063,2010,13694.63,,22095.67,18161.42,,,1272.0,,,,,370.0,8843.0
H0MI06103,2010,21186.41,,8232.75,20733.12,,,,,,,,,14923.0
H0MI06103,2012,37781.66,11929.03,30416.72,8492.58,8894.42,12170.36,634.24,,,,,,20052.4
H0MI07069,2010,13479.94,572.83,1352.71,9673.48,,15572.0,993.0,,,,,,250.73
H0MI07077,2010,144630.07,6426.13,122979.69,374404.92,18264.25,,,,,,,2160.0,82286.26
H0MI07077,2012,2500.0,,,,,,,,,,,,
H0MI08042,2006,124625.74,4195.97,231385.81,487372.43,32000.0,21365.92,1020.0,,,,227135.0,,268961.05
