state_abbreviation,district,cand_id,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,cycle,total_votes
OK,4,H8OK04045,0,D,0.0,0.0,79674.0,0.0,0,2008,79674
OK,4,H8OK04052,0,I,0.0,0.0,13027.0,0.0,0,2008,13027
OK,5,H6OK05160,1,R,0.0,0.0,171925.0,0.0,1,2008,171925
OK,5,H8OK05083,0,D,12902.0,0.0,88996.0,0.0,0,2008,101898
OK,5,H4OK05066,0,D,9003.0,0.0,0.0,0.0,0,2008,9003
OK,S,S4OK00083,1,R,116371.0,0.0,763375.0,0.0,1,2008,879746
OK,S,S8OK00241,0,R,10770.0,0.0,0.0,0.0,0,2008,10770
OK,S,S8OK00266,0,R,7306.0,0.0,0.0,0.0,0,2008,7306
OK,S,S8OK00258,0,R,3800.0,0.0,0.0,0.0,0,2008,3800
OK,S,S8OK00233,0,D,113795.0,0.0,527736.0,0.0,0,2008,641531
OK,S,S2OK00095,0,D,76981.0,0.0,0.0,0.0,0,2008,76981
OK,S,S8OK00225,0,I,0.0,0.0,55708.0,0.0,0,2008,55708
OR,1,H8OR01072,1,D,91466.0,0.0,237567.0,0.0,1,2008,329033
OR,1,H8OR01163,0,D,19659.0,0.0,0.0,0.0,0,2008,19659
OR,1,H8OR01155,0,D,5982.0,0.0,0.0,0.0,0,2008,5982
OR,1,H8OR01189,0,CON,0.0,0.0,14172.0,0.0,0,2008,14172
OR,1,H8OR01197,0,LBT,0.0,0.0,10992.0,0.0,0,2008,10992
OR,1,H8OR01205,0,PG,0.0,0.0,7128.0,0.0,0,2008,7128
OR,1,H8OR01171,0,R/IP,29658.0,0.0,58279.0,0.0,0,2008,87937
OR,1,H8OR01148,0,R,12525.0,0.0,0.0,0.0,0,2008,12525
OR,2,H6OR02116,1,R,83087.0,0.0,236560.0,0.0,1,2008,319647
OR,2,H8OR02096,0,D,56980.0,0.0,87649.0,0.0,0,2008,144629
OR,2,H8OR02104,0,D,0.0,0.0,0.0,0.0,0,2008,0
OR,2,H8OR02120,0,PG,0.0,0.0,9668.0,0.0,0,2008,9668
OR,2,H8OR02112,0,CON,0.0,0.0,5817.0,0.0,0,2008,5817
OR,3,H6OR03064,1,D,121176.0,0.0,254235.0,0.0,1,2008,375411
OR,3,H0OR03091,0,D,9389.0,0.0,0.0,0.0,0,2008,9389
OR,3,H8OR03037,0,D,8783.0,0.0,0.0,0.0,0,2008,8783
OR,3,H8OR03045,0,R,22114.0,0.0,71063.0,0.0,0,2008,93177
OR,3,H8OR03052,0,PG,0.0,0.0,15063.0,0.0,0,2008,15063
OR,4,H6OR04047,1,D,119366.0,0.0,275143.0,0.0,1,2008,394509
OR,4,H8OR04126,0,CON,0.0,0.0,43133.0,0.0,0,2008,43133
OR,4,H8OR04134,0,PG,0.0,0.0,13162.0,0.0,0,2008,13162
OR,4,H6OR04047,1,W(R),906.0,0.0,0.0,0.0,0,2008,906
OR,5,H8OR05107,0,D,51980.0,0.0,181577.0,0.0,1,2008,233557
OR,5,H8OR05131,0,D,18597.0,0.0,0.0,0.0,0,2008,18597
OR,5,H8OR05115,0,D,17643.0,0.0,0.0,0.0,0,2008,17643
OR,5,H8OR05123,0,D,6104.0,0.0,0.0,0.0,0,2008,6104
OR,5,H8OR05149,0,D,1748.0,0.0,0.0,0.0,0,2008,1748
OR,5,H6OR05119,0,R,37217.0,0.0,128297.0,0.0,0,2008,165514
OR,5,H8OR05099,0,R,36005.0,0.0,0.0,0.0,0,2008,36005
OR,5,H8OR05156,0,R,4110.0,0.0,0.0,0.0,0,2008,4110
OR,5,H6OR05135,0,CON,0.0,0.0,6558.0,0.0,0,2008,6558
OR,5,H8OR05180,0,PG,0.0,0.0,5272.0,0.0,0,2008,5272
OR,5,H8OR05164,0,LBT,0.0,0.0,4814.0,0.0,0,2008,4814
OR,S,S8OR00207,0,D/IP,246482.0,0.0,864392.0,0.0,1,2008,1110874
OR,S,S8OR00199,0,D,230889.0,0.0,0.0,0.0,0,2008,230889
OR,S,S8OR00223,0,D,38367.0,0.0,0.0,0.0,0,2008,38367
OR,S,S8OR00256,0,D,12647.0,0.0,0.0,0.0,0,2008,12647
OR,S,S4OR00065,0,D,12056.0,0.0,0.0,0.0,0,2008,12056
OR,S,S8OR00249,0,D,6127.0,0.0,0.0,0.0,0,2008,6127
OR,S,S6OR00094,1,R,296330.0,0.0,805159.0,0.0,0,2008,1101489
OR,S,S8OR00231,0,R,48560.0,0.0,0.0,0.0,0,2008,48560
OR,S,S4OR00149,0,CON,0.0,0.0,92565.0,0.0,0,2008,92565
PA,1,H8PA01153,1,D,116334.0,0.0,242799.0,0.0,1,2008,359133
PA,1,H8PA01229,0,R,4637.0,0.0,24714.0,0.0,0,2008,29351
PA,2,H2PA02055,1,D,161022.0,0.0,276870.0,0.0,1,2008,437892
PA,2,H8PA02094,0,R,0.0,0.0,34466.0,0.0,0,2008,34466
PA,2,H8PA02086,0,R,4521.0,0.0,0.0,0.0,0,2008,4521
PA,3,H8PA03084,0,D,43858.0,0.0,146846.0,0.0,1,2008,190704
PA,3,H8PA03068,0,D,24672.0,0.0,0.0,0.0,0,2008,24672
PA,3,H8PA03043,0,D,18584.0,0.0,0.0,0.0,0,2008,18584
PA,3,H8PA03050,0,D,10532.0,0.0,0.0,0.0,0,2008,10532
PA,3,H4PA21051,1,R,42636.0,0.0,139757.0,0.0,0,2008,182393
PA,4,H6PA04110,1,D,112049.0,0.0,186536.0,0.0,1,2008,298585
PA,4,H0PA04154,0,R,42854.0,0.0,147411.0,0.0,0,2008,190265
PA,5,H8PA05071,0,R,13988.0,0.0,155513.0,0.0,1,2008,169501
PA,5,H8PA05089,0,R,13153.0,0.0,0.0,0.0,0,2008,13153
PA,5,H8PA05063,0,R,12860.0,0.0,0.0,0.0,0,2008,12860
PA,5,H8PA05113,0,R,9921.0,0.0,0.0,0.0,0,2008,9921
PA,5,H8PA05139,0,R,7094.0,0.0,0.0,0.0,0,2008,7094
PA,5,H8PA05154,0,R,5083.0,0.0,0.0,0.0,0,2008,5083
PA,5,H8PA05105,0,R,4550.0,0.0,0.0,0.0,0,2008,4550
PA,5,H8PA05162,0,R,4376.0,0.0,0.0,0.0,0,2008,4376
PA,5,H8PA05188,0,R,1916.0,0.0,0.0,0.0,0,2008,1916
PA,5,H8PA05147,0,D,30358.0,0.0,112509.0,0.0,0,2008,142867
PA,5,H8PA05097,0,D,25920.0,0.0,0.0,0.0,0,2008,25920
PA,5,H8PA05121,0,D,17921.0,0.0,0.0,0.0,0,2008,17921
PA,5,H8PA05196,0,LBT,0.0,0.0,6155.0,0.0,0,2008,6155
PA,6,H2PA06114,1,R,39232.0,0.0,179423.0,0.0,1,2008,218655
PA,6,H8PA06079,0,D,82540.0,0.0,164952.0,0.0,0,2008,247492
PA,7,H6PA07105,1,D,91272.0,0.0,209955.0,0.0,1,2008,301227
PA,7,H8PA07085,0,R,52733.0,0.0,142362.0,0.0,0,2008,195095
PA,8,H6PA08194,1,D,100788.0,0.0,197869.0,0.0,1,2008,298657
PA,8,H8PA08133,0,R,35610.0,0.0,145103.0,0.0,0,2008,180713
PA,8,H6PA08160,0,I,0.0,0.0,5543.0,0.0,0,2008,5543
PA,9,H2PA09035,1,R,57890.0,0.0,174951.0,0.0,1,2008,232841
PA,9,H6PA09093,0,D,58522.0,0.0,98735.0,0.0,0,2008,157257
PA,10,H6PA10109,1,D,71988.0,0.0,160837.0,0.0,1,2008,232825
PA,10,H8PA10113,0,R,34129.0,0.0,124681.0,0.0,0,2008,158810
PA,10,H8PA10147,0,R,31102.0,0.0,0.0,0.0,0,2008,31102
PA,11,H0PA11050,1,D,93120.0,0.0,146379.0,0.0,1,2008,239499
PA,11,H2PA11098,0,R,27710.0,0.0,137151.0,0.0,0,2008,164861
PA,12,H6PA12030,1,D,112082.0,0.0,155268.0,0.0,1,2008,267350
PA,12,H8PA12044,0,W(R)/R,3165.0,0.0,113120.0,0.0,0,2008,116285
PA,13,H4PA13124,1,D,98696.0,0.0,196868.0,0.0,1,2008,295564
PA,13,H8PA13083,0,R,27169.0,0.0,108271.0,0.0,0,2008,135440
PA,13,H2PA13102,0,CON,0.0,0.0,8374.0,0.0,0,2008,8374
PA,14,H4PA18131,1,D,134298.0,0.0,242326.0,0.0,1,2008,376624
PA,14,H6PA14168,0,GRE,0.0,0.0,23214.0,0.0,0,2008,23214
PA,15,H4PA15087,1,R,27875.0,0.0,181433.0,0.0,1,2008,209308
PA,15,H8PA15153,0,D,73734.0,0.0,128333.0,0.0,0,2008,202067
PA,16,H6PA16197,1,R,49740.0,0.0,170329.0,0.0,1,2008,220069
PA,16,H8PA16045,0,D,59246.0,0.0,120193.0,0.0,0,2008,179439
PA,16,H6PA16288,0,I,0.0,0.0,11768.0,0.0,0,2008,11768
PA,16,H8PA16052,0,CON,0.0,0.0,2877.0,0.0,0,2008,2877
PA,17,H2PA06080,1,D,79551.0,0.0,192699.0,0.0,1,2008,272250
PA,17,H8PA17035,0,R,49123.0,0.0,109909.0,0.0,0,2008,159032
PA,18,H2PA18143,1,R,39780.0,0.0,213349.0,0.0,1,2008,253129
PA,18,H8PA18124,0,D,52247.0,0.0,119661.0,0.0,0,2008,171908
PA,18,H8PA18090,0,D,48224.0,0.0,0.0,0.0,0,2008,48224
PA,18,H8PA18108,0,D,15733.0,0.0,0.0,0.0,0,2008,15733
PA,19,H0PA19053,1,R,57198.0,0.0,218862.0,0.0,1,2008,276060
PA,19,H6PA19126,0,D,69068.0,0.0,109533.0,0.0,0,2008,178601
PR,0,H8PR00062,0,NPP,440672.0,0.0,1010304.0,0.0,1,2008,1450976
PR,0,H4PR00053,0,NPP,248127.0,0.0,0.0,0.0,0,2008,248127
PR,0,H3PR00014,0,NPP,50590.0,0.0,0.0,0.0,0,2008,50590
PR,0,H8PR00088,0,PPD,0.0,0.0,810111.0,0.0,0,2008,810111
PR,0,H8PR00104,0,PPR,0.0,0.0,46126.0,0.0,0,2008,46126
PR,0,H8PR00096,0,PRI,0.0,0.0,37865.0,0.0,0,2008,37865
RI,1,H4RI01034,1,D,25493.0,0.0,145254.0,0.0,1,2008,170747
RI,1,H6RI01096,0,R,44.0,0.0,51340.0,0.0,0,2008,51384
RI,2,H0RI02139,1,D,20018.0,0.0,158416.0,0.0,1,2008,178434
RI,2,H8RI02108,0,R,1030.0,0.0,67433.0,0.0,0,2008,68463
RI,S,S6RI00163,1,D,48109.0,0.0,320644.0,0.0,1,2008,368753
RI,S,S0RI00042,0,D,7286.0,0.0,0.0,0.0,0,2008,7286
RI,S,S2RI00063,0,R,1068.0,0.0,116174.0,0.0,0,2008,117242
SC,1,H0SC01071,1,R,42588.0,0.0,177540.0,0.0,1,2008,220128
SC,1,H8SC01082,0,R,11488.0,0.0,0.0,0.0,0,2008,11488
SC,1,H8SC01074,0,R,6718.0,0.0,0.0,0.0,0,2008,6718
SC,1,H8SC01066,0,D,9107.0,0.0,163724.0,0.0,0,2008,172831
SC,1,H6SC01136,0,D,4871.0,0.0,0.0,0.0,0,2008,4871
SC,2,H2SC02059,1,R,44783.0,0.0,184583.0,0.0,1,2008,229366
SC,2,H8SC02098,0,R,7831.0,0.0,0.0,0.0,0,2008,7831
SC,2,H8SC02080,0,D,16911.0,0.0,158627.0,0.0,0,2008,175538
SC,2,H8SC02072,0,D,8219.0,0.0,0.0,0.0,0,2008,8219
SC,3,H2SC03057,1,R,0.0,0.0,186799.0,0.0,1,2008,186799
SC,3,H8SC03054,0,D,0.0,0.0,101724.0,0.0,0,2008,101724
SC,4,H2SC04022,1,R,37571.0,0.0,184440.0,0.0,1,2008,222011
SC,4,H8SC04169,0,R,18545.0,0.0,0.0,0.0,0,2008,18545
SC,4,H8SC04177,0,D,6189.0,5312.0,113291.0,0.0,0,2008,124792
SC,4,H8SC04185,0,D,4900.0,2479.0,0.0,0.0,0,2008,7379
SC,4,H8SC04193,0,D,3879.0,0.0,0.0,0.0,0,2008,3879
SC,4,H6SC04130,0,GRE,0.0,0.0,7332.0,0.0,0,2008,7332
SC,5,H2SC05052,1,D,0.0,0.0,188785.0,0.0,1,2008,188785
SC,5,H4SC05041,0,R,0.0,0.0,113282.0,0.0,0,2008,113282
SC,5,H8SC05083,0,CON,0.0,0.0,4093.0,0.0,0,2008,4093
SC,6,H2SC02042,1,D,0.0,0.0,193378.0,0.0,1,2008,193378
SC,6,H8SC06099,0,R,0.0,0.0,93059.0,0.0,0,2008,93059
SC,S,S0SC00149,1,R,187736.0,0.0,1076534.0,0.0,1,2008,1264270
SC,S,S8SC00100,0,R,93125.0,0.0,0.0,0.0,0,2008,93125
SC,S,S8SC00126,0,D,74185.0,0.0,790621.0,0.0,0,2008,864806
SC,S,S8SC00118,0,D,73127.0,0.0,0.0,0.0,0,2008,73127
SD,0,H2SD00092,1,D,0.0,0.0,256041.0,0.0,1,2008,256041
SD,0,H8SD00016,0,R,0.0,0.0,122966.0,0.0,0,2008,122966
SD,S,S6SD00051,1,D,0.0,0.0,237889.0,0.0,1,2008,237889
SD,S,S8SD00107,0,R,34598.0,0.0,142784.0,0.0,0,2008,177382
SD,S,S8SD00115,0,R,13047.0,0.0,0.0,0.0,0,2008,13047
SD,S,S8SD00123,0,R,4983.0,0.0,0.0,0.0,0,2008,4983
TN,1,H6TN01388,0,R,25993.0,0.0,168343.0,0.0,1,2008,194336
TN,1,H6TN01313,1,R,25511.0,0.0,0.0,0.0,0,2008,25511
TN,1,H6TN01487,0,R,329.0,0.0,0.0,0.0,0,2008,329
TN,1,H8TN01053,0,D,4123.0,0.0,57525.0,0.0,0,2008,61648
TN,1,H8TN01046,0,D,1968.0,0.0,0.0,0.0,0,2008,1968
TN,1,H6TN01321,0,W(LBT)/I,1.0,0.0,3988.0,0.0,0,2008,3989
TN,1,H6TN01479,0,I,0.0,0.0,2544.0,0.0,0,2008,2544
TN,1,H8TN01061,0,I,0.0,0.0,1981.0,0.0,0,2008,1981
TN,2,H8TN02069,1,R,50722.0,0.0,227120.0,0.0,1,2008,277842
TN,2,H8TN02028,0,D,10006.0,0.0,63639.0,0.0,0,2008,73645
TN,2,H8TN02093,0,D,6765.0,0.0,0.0,0.0,0,2008,6765
TN,3,H2TN03052,1,R,31782.0,0.0,184964.0,0.0,1,2008,216746
TN,3,H8TN03174,0,R,3125.0,0.0,0.0,0.0,0,2008,3125
TN,3,H4TN03173,0,D,13122.0,0.0,73059.0,0.0,0,2008,86181
TN,3,H4TN03165,0,I,0.0,0.0,4848.0,0.0,0,2008,4848
TN,3,H8TN03182,0,I,0.0,0.0,3750.0,0.0,0,2008,3750
TN,4,H4TN06051,1,D,30487.0,0.0,146776.0,0.0,1,2008,177263
TN,4,H6TN04135,0,D,3233.0,0.0,0.0,0.0,0,2008,3233
TN,4,H8TN04040,0,R,13363.0,0.0,94447.0,0.0,0,2008,107810
TN,4,H6TN04176,0,R,4199.0,0.0,0.0,0.0,0,2008,4199
TN,4,H8TN04065,0,I,0.0,0.0,4869.0,0.0,0,2008,4869
TN,4,H8TN04073,0,I,0.0,0.0,3713.0,0.0,0,2008,3713
TN,5,H2TN05131,1,D,17985.0,0.0,181467.0,0.0,1,2008,199452
TN,5,H8TN05245,0,R,5482.0,0.0,85471.0,0.0,0,2008,90953
TN,5,H8TN05260,0,R,2225.0,0.0,0.0,0.0,0,2008,2225
TN,5,H8TN05278,0,I,0.0,0.0,5464.0,0.0,0,2008,5464
TN,5,H8TN05252,0,I,0.0,0.0,3196.0,0.0,0,2008,3196
TN,6,H4TN04015,1,D,21752.0,0.0,194264.0,0.0,1,2008,216016
TN,6,H8TN06060,0,I,0.0,0.0,66764.0,0.0,0,2008,66764
TN,6,H2TN15015,0,W(R),723.0,0.0,0.0,0.0,0,2008,723
TN,7,H2TN06030,1,R,30997.0,0.0,217332.0,0.0,1,2008,248329
TN,7,H8TN07043,0,R,19025.0,0.0,0.0,0.0,0,2008,19025
TN,7,H6TN07096,0,D,12003.0,0.0,99549.0,0.0,0,2008,111552
TN,7,H8TN07050,0,D,3535.0,0.0,0.0,0.0,0,2008,3535
TN,8,H8TN08033,1,D,24844.0,0.0,180465.0,0.0,1,2008,205309
TN,8,H2TN08077,0,W(R)/W,23.0,0.0,54.0,0.0,0,2008,77
TN,9,H6TN09068,1,D,50306.0,0.0,198798.0,0.0,1,2008,249104
TN,9,H6TN09209,0,D,11817.0,0.0,0.0,0.0,0,2008,11817
TN,9,H8TN09098,0,D,914.0,0.0,0.0,0.0,0,2008,914
TN,9,H8TN09080,0,D,180.0,0.0,0.0,0.0,0,2008,180
TN,9,H8TN09023,0,D,172.0,0.0,0.0,0.0,0,2008,172
TN,9,H6TN09381,0,I,0.0,0.0,11003.0,0.0,0,2008,11003
TN,9,H8TN09064,0,I,0.0,0.0,10047.0,0.0,0,2008,10047
TN,9,H8TN09072,0,I,0.0,0.0,6434.0,0.0,0,2008,6434
TN,S,S2TN00058,1,R,244222.0,0.0,1579477.0,0.0,1,2008,1823699
TN,S,S8TN00238,0,D,59050.0,0.0,767236.0,0.0,0,2008,826286
TN,S,S2TN00082,0,D,39119.0,0.0,0.0,0.0,0,2008,39119
TN,S,S8TN00246,0,D,33471.0,0.0,0.0,0.0,0,2008,33471
TN,S,S8TN00279,0,D,32309.0,0.0,0.0,0.0,0,2008,32309
TN,S,S8TN00261,0,D,14702.0,0.0,0.0,0.0,0,2008,14702
TN,S,S8TN00287,0,D,4697.0,0.0,0.0,0.0,0,2008,4697
TN,S,S8TN00295,0,I,0.0,0.0,31631.0,0.0,0,2008,31631
TN,S,S2TN00090,0,I,0.0,0.0,11073.0,0.0,0,2008,11073
TN,S,S8TN00253,0,I,0.0,0.0,9367.0,0.0,0,2008,9367
TN,S,S6TN00315,0,I,0.0,0.0,9170.0,0.0,0,2008,9170
TN,S,S8TN00303,0,I,0.0,0.0,8986.0,0.0,0,2008,8986
TN,S,S6TN00299,0,I,0.0,0.0,7645.0,0.0,0,2008,7645
TX,1,H4TX04039,1,R,49035.0,0.0,189012.0,0.0,1,2008,238047
TX,1,H6TX01196,0,I,0.0,0.0,26814.0,0.0,0,2008,26814
TX,2,H4TX02108,1,R,36562.0,0.0,175101.0,0.0,1,2008,211663
TX,2,H8TX02042,0,LBT,0.0,0.0,21813.0,0.0,0,2008,21813
TX,3,H2TX03118,1,R,36050.0,0.0,170742.0,0.0,1,2008,206792
TX,3,H8TX03065,0,R,3466.0,0.0,0.0,0.0,0,2008,3466
TX,3,H8TX03040,0,R,1952.0,0.0,0.0,0.0,0,2008,1952
TX,3,H8TX03032,0,D,33592.0,0.0,108693.0,0.0,0,2008,142285
TX,3,H8TX03057,0,D,13305.0,0.0,0.0,0.0,0,2008,13305
TX,3,H2TX27117,0,LBT,0.0,0.0,6348.0,0.0,0,2008,6348
TX,4,H0TX04037,1,R,41764.0,0.0,206906.0,0.0,1,2008,248670
TX,4,H8TX04105,0,R,5835.0,0.0,0.0,0.0,0,2008,5835
TX,4,H4TX04062,0,R,5492.0,0.0,0.0,0.0,0,2008,5492
TX,4,H8TX04113,0,R,2965.0,0.0,0.0,0.0,0,2008,2965
TX,4,H8TX04121,0,R,852.0,0.0,0.0,0.0,0,2008,852
TX,4,H6TX04083,0,D,37416.0,0.0,88067.0,0.0,0,2008,125483
TX,4,H8TX04139,0,D,27766.0,0.0,0.0,0.0,0,2008,27766
TX,4,H8TX04147,0,LBT,0.0,0.0,5771.0,0.0,0,2008,5771
TX,5,H2TX05121,1,R,45803.0,0.0,162894.0,0.0,1,2008,208697
TX,5,H8TX05052,0,LBT,0.0,0.0,31967.0,0.0,0,2008,31967
TX,6,H4TX06117,1,R,42054.0,0.0,174008.0,0.0,1,2008,216062
TX,6,H8TX06142,0,D,33021.0,0.0,99919.0,0.0,0,2008,132940
TX,6,H8TX06134,0,D,31959.0,0.0,0.0,0.0,0,2008,31959
TX,6,H8TX06159,0,LBT,0.0,0.0,6655.0,0.0,0,2008,6655
TX,7,H0TX07055,1,R,44477.0,0.0,162635.0,0.0,1,2008,207112
TX,7,H8TX07074,0,D,55771.0,0.0,123242.0,0.0,0,2008,179013
TX,7,H8TX07066,0,LBT,0.0,0.0,5057.0,0.0,0,2008,5057
TX,8,H6TX08100,1,R,51011.0,0.0,207128.0,0.0,1,2008,258139
TX,8,H8TX08056,0,D,55817.0,0.0,70758.0,0.0,0,2008,126575
TX,8,H8TX08064,0,LBT,0.0,0.0,7565.0,0.0,0,2008,7565
TX,9,H4TX09095,1,D,73657.0,0.0,143868.0,0.0,1,2008,217525
TX,9,H8TX09112,0,LBT,0.0,0.0,9760.0,0.0,0,2008,9760
TX,10,H4TX10093,1,R,44214.0,0.0,179493.0,0.0,1,2008,223707
TX,10,H8TX10052,0,D,51977.0,0.0,143719.0,0.0,0,2008,195696
TX,10,H8TX10060,0,D,33072.0,0.0,0.0,0.0,0,2008,33072
TX,10,H8TX10078,0,LBT,0.0,0.0,9871.0,0.0,0,2008,9871
TX,11,H4TX19136,1,R,61409.0,0.0,189625.0,0.0,1,2008,251034
TX,11,H8TX11084,0,LBT,0.0,0.0,25051.0,0.0,0,2008,25051
TX,12,H6TX12060,1,R,49374.0,0.0,181662.0,0.0,1,2008,231036
TX,12,H8TX12058,0,D,48975.0,0.0,82250.0,0.0,0,2008,131225
TX,12,H8TX12066,0,LBT,0.0,0.0,4842.0,0.0,0,2008,4842
TX,13,H4TX13014,1,R,56807.0,0.0,180078.0,0.0,1,2008,236885
TX,13,H6TX13100,0,D,35649.0,0.0,51841.0,0.0,0,2008,87490
TX,14,H6TX22101,1,R,37777.0,0.0,191293.0,0.0,1,2008,229070
TX,14,H8TX14112,0,R,15859.0,0.0,0.0,0.0,0,2008,15859
TX,15,H6TX15055,1,D,77227.0,0.0,107578.0,0.0,1,2008,184805
TX,15,H6TX15113,0,R,8370.0,0.0,52303.0,0.0,0,2008,60673
TX,15,H8TX15044,0,LBT,0.0,0.0,3827.0,0.0,0,2008,3827
TX,16,H6TX00115,1,D,75058.0,0.0,130375.0,0.0,1,2008,205433
TX,16,H2TX18041,0,D,18274.0,0.0,0.0,0.0,0,2008,18274
TX,16,H6TX16111,0,I,0.0,0.0,16348.0,0.0,0,2008,16348
TX,16,H8TX16067,0,LBT,0.0,0.0,12000.0,0.0,0,2008,12000
TX,17,H8TX06035,1,D,60557.0,0.0,134592.0,0.0,1,2008,195149
TX,17,H8TX17107,0,R,44448.0,0.0,115581.0,0.0,0,2008,160029
TX,17,H6TX12128,0,LBT,0.0,0.0,3849.0,0.0,0,2008,3849
TX,18,H4TX18054,1,D,78161.0,0.0,148617.0,0.0,1,2008,226778
TX,18,H8TX18139,0,R,5638.0,0.0,39095.0,0.0,0,2008,44733
TX,18,H8TX18147,0,R,1539.0,0.0,0.0,0.0,0,2008,1539
TX,18,H8TX18154,0,LBT,0.0,0.0,4486.0,0.0,0,2008,4486
TX,19,H4TX19102,1,R,54099.0,0.0,168501.0,0.0,1,2008,222600
TX,19,H8TX19087,0,D,26966.0,0.0,58030.0,0.0,0,2008,84996
TX,19,H8TX19095,0,D,16786.0,0.0,0.0,0.0,0,2008,16786
TX,19,H4TX19235,0,LBT,0.0,0.0,6080.0,0.0,0,2008,6080
TX,20,H8TX20077,1,D,52245.0,0.0,127298.0,0.0,1,2008,179543
TX,20,H8TX20135,0,R,10409.0,0.0,44585.0,0.0,0,2008,54994
TX,20,H8TX28039,0,LBT,0.0,0.0,5172.0,0.0,0,2008,5172
TX,21,H6TX21012,1,R,64350.0,0.0,243471.0,0.0,1,2008,307821
TX,21,H6TX21178,0,LBT,0.0,0.0,60879.0,0.0,0,2008,60879
TX,22,H8TX22107,0,R,11634.0,15511.0,161996.0,0.0,1,2008,189141
TX,22,H6TX22184,0,R,16697.0,7125.0,0.0,0.0,0,2008,23822
TX,22,H8TX22131,0,R,8399.0,0.0,0.0,0.0,0,2008,8399
TX,22,H6TX22200,0,R,8169.0,0.0,0.0,0.0,0,2008,8169
TX,22,H8TX22123,0,R,5864.0,0.0,0.0,0.0,0,2008,5864
TX,22,H8TX22172,0,R,2116.0,0.0,0.0,0.0,0,2008,2116
TX,22,H8TX22156,0,R,992.0,0.0,0.0,0.0,0,2008,992
TX,22,H8TX22115,0,R,989.0,0.0,0.0,0.0,0,2008,989
TX,22,H8TX22164,0,R,880.0,0.0,0.0,0.0,0,2008,880
TX,22,H8TX22149,0,R,424.0,0.0,0.0,0.0,0,2008,424
TX,22,H6TX09033,1,D,73831.0,0.0,140160.0,0.0,0,2008,213991
TX,22,H8TX22180,0,LBT,0.0,0.0,6839.0,0.0,0,2008,6839
TX,23,H8TX28013,1,D,71716.0,0.0,134090.0,0.0,1,2008,205806
TX,23,H8TX23097,0,R,18681.0,0.0,100799.0,0.0,0,2008,119480
TX,23,H4TX28046,0,R,11671.0,0.0,0.0,0.0,0,2008,11671
TX,23,H8TX23105,0,LBT,0.0,0.0,5581.0,0.0,0,2008,5581
TX,24,H4TX24094,1,R,30378.0,0.0,151434.0,0.0,1,2008,181812
TX,24,H8TX24087,0,D,49166.0,0.0,111089.0,0.0,0,2008,160255
TX,24,H8TX24095,0,LBT,0.0,0.0,7972.0,0.0,0,2008,7972
TX,25,H4TX10028,1,D,110108.0,0.0,191755.0,0.0,1,2008,301863
TX,25,H8TX25084,0,R,23213.0,0.0,88693.0,0.0,0,2008,111906
TX,25,H8TX25100,0,LBT,0.0,0.0,10848.0,0.0,0,2008,10848
TX,25,H8TX25092,0,LBT,0.0,0.0,0.0,0.0,0,2008,0
TX,26,H2TX26093,1,R,41328.0,0.0,195181.0,0.0,1,2008,236509
TX,26,H8TX26058,0,D,54417.0,0.0,118167.0,0.0,0,2008,172584
TX,26,H8TX26066,0,LBT,0.0,0.0,11028.0,0.0,0,2008,11028
TX,27,H2TX27026,1,D,77513.0,0.0,104864.0,0.0,1,2008,182377
TX,27,H4TX27030,0,R,9292.0,0.0,69458.0,0.0,0,2008,78750
TX,27,H8TX27023,0,R,7236.0,0.0,0.0,0.0,0,2008,7236
TX,27,H6TX27050,0,LBT,0.0,0.0,6629.0,0.0,0,2008,6629
TX,28,H2TX23082,1,D,84819.0,0.0,123494.0,0.0,1,2008,208313
TX,28,H8TX28195,0,R,14073.0,0.0,52524.0,0.0,0,2008,66597
TX,28,H8TX28203,0,LBT,0.0,0.0,3722.0,0.0,0,2008,3722
TX,29,H2TX29030,1,D,42222.0,0.0,79718.0,0.0,1,2008,121940
TX,29,H6TX29049,0,R,5302.0,0.0,25512.0,0.0,0,2008,30814
TX,29,H8TX29037,0,LBT,0.0,0.0,1564.0,0.0,0,2008,1564
TX,30,H2TX00015,1,D,90425.0,0.0,168249.0,0.0,1,2008,258674
TX,30,H6TX30104,0,R,5366.0,0.0,32361.0,0.0,0,2008,37727
TX,30,H8TX30035,0,LBT,0.0,0.0,3366.0,0.0,0,2008,3366
TX,31,H2TX31044,1,R,46388.0,0.0,175563.0,0.0,1,2008,221951
TX,31,H8TX31017,0,D,58792.0,0.0,106559.0,0.0,0,2008,165351
TX,31,H8TX31025,0,LBT,0.0,0.0,9182.0,0.0,0,2008,9182
TX,32,H2TX03126,1,R,28736.0,0.0,116283.0,0.0,1,2008,145019
TX,32,H8TX32015,0,D,20043.0,1981.0,82406.0,0.0,0,2008,104430
TX,32,H8TX32031,0,D,14929.0,753.0,0.0,0.0,0,2008,15682
TX,32,H8TX32023,0,D,9705.0,0.0,0.0,0.0,0,2008,9705
TX,32,H8TX32049,0,LBT,0.0,0.0,4421.0,0.0,0,2008,4421
TX,S,S2TX00106,1,R,997216.0,0.0,4337469.0,0.0,1,2008,5334685
TX,S,S8TX00210,0,R,226649.0,0.0,0.0,0.0,0,2008,226649
