cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,total_votes
S2WV00070,2012,,,,,,,,,,,,,,WV,S,0,MTP,0.0,0.0,19517.0,0.0,0,19517.0
H2WI01092,2012,,,,,,,,,,,,,,WI,1,0,LIB,0.0,0.0,6054.0,0.0,0,6054.0
H2WI02165,2012,,,,,,,,,,,,,,WI,2,0,D,1163.0,0.0,0.0,0.0,0,1163.0
H8WI05124,2012,,,,,,,,,,,,,,WI,4,0,IND,0.0,0.0,9277.0,0.0,0,9277.0
H2WI05259,2012,,,,,,,,,,,,,,WI,5,0,D,9266.0,0.0,118478.0,0.0,0,127744.0
S2WI00284,2012,,,,,,,,,,,,,,WI,S,0,LIB,0.0,0.0,62240.0,0.0,0,62240.0
S2WI00292,2012,,,,,,,,,,,,,,WI,S,0,IDA,0.0,0.0,16455.0,0.0,0,16455.0
H2WY00117,2012,,,,,,,,,,,,,,WY,0,0,D,16259.0,0.0,57573.0,0.0,0,73832.0
H2WY00125,2012,,,,,,,,,,,,,,WY,0,0,LIB,0.0,0.0,8442.0,0.0,0,8442.0
H2WY00141,2012,,,,,,,,,,,,,,WY,0,0,COU,0.0,0.0,3775.0,0.0,0,3775.0
S2WY00117,2012,,,,,,,,,,,,,,WY,S,0,R,5080.0,0.0,0.0,0.0,0,5080.0
S2WY00125,2012,,,,,,,,,,,,,,WY,S,0,R,2873.0,0.0,0.0,0.0,0,2873.0
S2WY00109,2012,,,,,,,,,,,,,,WY,S,0,D,9173.0,0.0,53019.0,0.0,0,62192.0
S4WY00030,2012,,,,,,,,,,,,,,WY,S,0,D,4630.0,0.0,0.0,0.0,0,4630.0
S2WY00091,2012,,,,,,,,,,,,,,WY,S,0,D,3047.0,0.0,0.0,0.0,0,3047.0
S2WY00133,2012,,,,,,,,,,,,,,WY,S,0,COU,0.0,0.0,6176.0,0.0,0,6176.0
H4AL05074,2014,,,,,,,,,,,,,,AL,5,0,R,12038.0,0.0,0.0,0.0,0,12038.0
H4AL06122,2014,,,,,,,,,,,,,,AL,6,0,R,587.0,0.0,0.0,0.0,0,587.0
H4AL06130,2014,,,,,,,,,,,,,,AL,6,0,D,0.0,0.0,0.0,0.0,0,0.0
H0AK00097,2014,,,,,,,,,,,,,,AK,0,0,R,14497.0,0.0,0.0,0.0,0,14497.0
H4AK00149,2014,,,,,,,,,,,,,,AK,0,0,R,7604.0,0.0,0.0,0.0,0,7604.0
H4AK00131,2014,,,,,,,,,,,,,,AK,0,0,R,5373.0,0.0,0.0,0.0,0,5373.0
H4AS00069,2014,,,,,,,,,,,,,,AS,0,0,D,0.0,0.0,652.0,0.0,0,652.0
H4AS00093,2014,,,,,,,,,,,,,,AS,0,0,D,0.0,0.0,229.0,0.0,0,229.0
H2AS00030,2014,,,,,,,,,,,,,,AS,0,0,IND,0.0,0.0,201.0,0.0,0,201.0
H2AS00055,2014,,,,,,,,,,,,,,AS,0,0,D,0.0,0.0,160.0,0.0,0,160.0
H4AS00077,2014,,,,,,,,,,,,,,AS,0,0,IND,0.0,0.0,143.0,0.0,0,143.0
H4AZ04099,2014,,,,,,,,,,,,,,AZ,4,0,W(LIB)/LIB,29.0,0.0,7440.0,0.0,0,7469.0
H2AZ02220,2014,,,,,,,,,,,,,,AZ,7,0,D,2330.0,0.0,0.0,0.0,0,2330.0
H6AZ07022,2014,,,,,,,,,,,,,,AZ,7,0,LIB,300.0,0.0,10715.0,0.0,0,11015.0
H8AZ04116,2014,,,,,,,,,,,,,,AZ,7,0,W(AE)/AE,4.0,0.0,3858.0,0.0,0,3862.0
H2AZ08151,2014,,,,,,,,,,,,,,AZ,8,0,W(AE)/AE,2.0,0.0,41066.0,0.0,0,41068.0
H4AZ02119,2014,,,,,,,,,,,,,,AZ,9,0,W(LIB)/LIB,52.0,0.0,5612.0,0.0,0,5664.0
H4AR01069,2014,,,,,,,,,,,,,,AR,1,0,LIB,0.0,0.0,8562.0,0.0,0,8562.0
H4AR02174,2014,,,,,,,,,,,,,,AR,2,0,LIB,0.0,0.0,10590.0,0.0,0,10590.0
H4AR03057,2014,,,,,,,,,,,,,,AR,3,0,LIB,0.0,0.0,39305.0,0.0,0,39305.0
H4AR04071,2014,,,,,,,,,,,,,,AR,4,0,LIB,0.0,0.0,7598.0,0.0,0,7598.0
H2CA01136,2014,,,,,,,,,,,,,,CA,1,0,R,13909.0,0.0,0.0,0.0,0,13909.0
H2CA02118,2014,,,,,,,,,,,,,,CA,2,0,D,14245.0,0.0,0.0,0.0,0,14245.0
H4CA04110,2014,,,,,,,,,,,,,,CA,4,0,NOP,30300.0,0.0,0.0,0.0,0,30300.0
H4CA05257,2014,,,,,,,,,,,,,,CA,5,0,NOP,12292.0,0.0,41535.0,0.0,0,53827.0
H4CA11099,2014,,,,,,,,,,,,,,CA,5,0,NOP,9279.0,0.0,0.0,0.0,0,9279.0
H8CA05134,2014,,,,,,,,,,,,,,CA,7,0,LIB,1629.0,0.0,0.0,0.0,0,1629.0
H4CA07063,2014,,,,,,,,,,,,,,CA,7,0,NOP,869.0,0.0,0.0,0.0,0,869.0
H4CA08129,2014,,,,,,,,,,,,,,CA,8,0,D,6930.0,0.0,0.0,0.0,0,6930.0
H0CA11360,2014,,,,,,,,,,,,,,CA,10,0,W(NOP),2.0,0.0,0.0,0.0,0,2.0
H2CA11168,2014,,,,,,,,,,,,,,CA,11,0,D,4913.0,0.0,0.0,0.0,0,4913.0
H4CA11131,2014,,,,,,,,,,,,,,CA,11,0,NOP,2673.0,0.0,0.0,0.0,0,2673.0
H8CA07031,2014,,,,,,,,,,,,,,CA,11,0,W(AIP),140.0,0.0,0.0,0.0,0,140.0
H0CA10172,2014,,,,,,,,,,,,,,CA,12,0,D,3774.0,0.0,0.0,0.0,0,3774.0
H4CA12113,2014,,,,,,,,,,,,,,CA,12,0,PAF,2107.0,0.0,0.0,0.0,0,2107.0
H4CA12121,2014,,,,,,,,,,,,,,CA,12,0,NOP,1270.0,0.0,0.0,0.0,0,1270.0
H4CA12147,2014,,,,,,,,,,,,,,CA,12,0,NOP,879.0,0.0,0.0,0.0,0,879.0
H0CA09091,2014,,,,,,,,,,,,,,CA,13,0,PAF,2190.0,0.0,0.0,0.0,0,2190.0
H4CA16130,2014,,,,,,,,,,,,,,CA,16,0,D,2370.0,0.0,0.0,0.0,0,2370.0
H4CA17302,2014,,,,,,,,,,,,,,CA,17,0,R,6154.0,0.0,0.0,0.0,0,6154.0
H4CA18086,2014,,,,,,,,,,,,,,CA,18,0,R,9644.0,0.0,0.0,0.0,0,9644.0
H4CA18102,2014,,,,,,,,,,,,,,CA,18,0,R,2190.0,0.0,0.0,0.0,0,2190.0
H2CA19112,2014,,,,,,,,,,,,,,CA,19,0,D,20132.0,0.0,41900.0,0.0,0,62032.0
H4CA22112,2014,,,,,,,,,,,,,,CA,22,0,R,6403.0,0.0,0.0,0.0,0,6403.0
H4CA23169,2014,,,,,,,,,,,,,,CA,23,0,W(R),157.0,0.0,0.0,0.0,0,157.0
H4CA23177,2014,,,,,,,,,,,,,,CA,23,0,W(NOP),36.0,0.0,0.0,0.0,0,36.0
H4CA33036,2014,,,,,,,,,,,,,,CA,23,0,W(LIB),31.0,0.0,0.0,0.0,0,31.0
H4CA24183,2014,,,,,,,,,,,,,,CA,24,0,NOP,1249.0,0.0,0.0,0.0,0,1249.0
H4CA24167,2014,,,,,,,,,,,,,,CA,24,0,R,678.0,0.0,0.0,0.0,0,678.0
H4CA25156,2014,,,,,,,,,,,,,,CA,25,0,LIB,1214.0,0.0,0.0,0.0,0,1214.0
H4CA25164,2014,,,,,,,,,,,,,,CA,25,0,NOP,933.0,0.0,0.0,0.0,0,933.0
H8CA27088,2014,,,,,,,,,,,,,,CA,25,0,R,699.0,0.0,0.0,0.0,0,699.0
H6CA31126,2014,,,,,,,,,,,,,,CA,28,0,D,4643.0,0.0,0.0,0.0,0,4643.0
H4CA28085,2014,,,,,,,,,,,,,,CA,28,0,W(R),38.0,0.0,0.0,0.0,0,38.0
H4CA29133,2014,,,,,,,,,,,,,,CA,29,0,R,8025.0,0.0,17045.0,0.0,0,25070.0
H2CA30259,2014,,,,,,,,,,,,,,CA,30,0,GRE,2352.0,0.0,0.0,0.0,0,2352.0
H4CA30123,2014,,,,,,,,,,,,,,CA,30,0,W(NOP),76.0,0.0,0.0,0.0,0,76.0
H4CA31105,2014,,,,,,,,,,,,,,CA,31,0,R,1737.0,0.0,0.0,0.0,0,1737.0
H4CA33184,2014,,,,,,,,,,,,,,CA,33,0,D,994.0,0.0,0.0,0.0,0,994.0
H4CA33234,2014,,,,,,,,,,,,,,CA,33,0,LIB,883.0,0.0,0.0,0.0,0,883.0
H4CA33226,2014,,,,,,,,,,,,,,CA,33,0,GRE,732.0,0.0,0.0,0.0,0,732.0
H4CA33192,2014,,,,,,,,,,,,,,CA,33,0,D,650.0,0.0,0.0,0.0,0,650.0
H2CA33121,2014,,,,,,,,,,,,,,CA,33,0,D,477.0,0.0,0.0,0.0,0,477.0
H2CA36421,2014,,,,,,,,,,,,,,CA,33,0,D,345.0,0.0,0.0,0.0,0,345.0
H4CA33242,2014,,,,,,,,,,,,,,CA,33,0,NOP,188.0,0.0,0.0,0.0,0,188.0
H4CA33259,2014,,,,,,,,,,,,,,CA,33,0,W(NOP),1.0,0.0,0.0,0.0,0,1.0
H4CA34075,2014,,,,,,,,,,,,,,CA,34,0,D,4474.0,0.0,16924.0,0.0,0,21398.0
H2CA34053,2014,,,,,,,,,,,,,,CA,34,0,PAF,3587.0,0.0,0.0,0.0,0,3587.0
H2CA35126,2014,,,,,,,,,,,,,,CA,35,0,D,2183.0,0.0,0.0,0.0,0,2183.0
H4CA35064,2014,,,,,,,,,,,,,,CA,35,0,W(R),567.0,0.0,0.0,0.0,0,567.0
H0CA33109,2014,,,,,,,,,,,,,,CA,37,0,D,3677.0,0.0,0.0,0.0,0,3677.0
H0CA34099,2014,,,,,,,,,,,,,,CA,40,0,D,6968.0,0.0,19171.0,0.0,0,26139.0
H4CA42094,2014,,,,,,,,,,,,,,CA,42,0,D,6118.0,0.0,0.0,0.0,0,6118.0
H4CA42110,2014,,,,,,,,,,,,,,CA,42,0,W(R),8.0,0.0,0.0,0.0,0,8.0
H4CA43092,2014,,,,,,,,,,,,,,CA,43,0,W(AIP),12.0,0.0,0.0,0.0,0,12.0
H4CA44165,2014,,,,,,,,,,,,,,CA,44,0,W(PAF)/PAF,5.0,0.0,9192.0,0.0,0,9197.0
H2CA36397,2014,,,,,,,,,,,,,,CA,45,0,NOP,2317.0,0.0,0.0,0.0,0,2317.0
H4CA47077,2014,,,,,,,,,,,,,,CA,47,0,W(R),3.0,0.0,0.0,0.0,0,3.0
H4CA48034,2014,,,,,,,,,,,,,,CA,48,0,R,11082.0,0.0,0.0,0.0,0,11082.0
H4CA48059,2014,,,,,,,,,,,,,,CA,48,0,D,6142.0,0.0,0.0,0.0,0,6142.0
H2CA46040,2014,,,,,,,,,,,,,,CA,48,0,D,5591.0,0.0,0.0,0.0,0,5591.0
H4CA49123,2014,,,,,,,,,,,,,,CA,49,0,D,8887.0,0.0,0.0,0.0,0,8887.0
H4CA49115,2014,,,,,,,,,,,,,,CA,49,0,W(D),16.0,0.0,0.0,0.0,0,16.0
H0CA52018,2014,,,,,,,,,,,,,,CA,50,0,LIB,4634.0,0.0,0.0,0.0,0,4634.0
H4CA51079,2014,,,,,,,,,,,,,,CA,51,0,R,16403.0,0.0,25577.0,0.0,0,41980.0
H4CA51087,2014,,,,,,,,,,,,,,CA,51,0,W(R),184.0,0.0,0.0,0.0,0,184.0
H4CA53091,2014,,,,,,,,,,,,,,CA,53,0,R,3986.0,0.0,0.0,0.0,0,3986.0
H4CA53109,2014,,,,,,,,,,,,,,CA,53,0,NOP,929.0,0.0,0.0,0.0,0,929.0
H4CO01120,2014,,,,,,,,,,,,,,CO,1,0,W(R),1.0,0.0,0.0,0.0,0,1.0
H2CO01140,2014,,,,,,,,,,,,,,CO,1,0,LIB,0.0,0.0,9292.0,0.0,0,9292.0
H2CO01124,2014,,,,,,,,,,,,,,CO,1,0,UN,0.0,0.0,5236.0,0.0,0,5236.0
H4CO03266,2014,,,,,,,,,,,,,,CO,3,0,R,15773.0,0.0,0.0,0.0,0,15773.0
H4CO03274,2014,,,,,,,,,,,,,,CO,3,0,LIB,0.0,0.0,6472.0,0.0,0,6472.0
H4CO04132,2014,,,,,,,,,,,,,,CO,4,0,W(D),29.0,0.0,0.0,0.0,0,29.0
H4CO04140,2014,,,,,,,,,,,,,,CO,4,0,LIB,0.0,0.0,9472.0,0.0,0,9472.0
H2CO02122,2014,,,,,,,,,,,,,,CO,6,0,LIB,0.0,0.0,8623.0,0.0,0,8623.0
H8CO01089,2014,,,,,,,,,,,,,,CO,6,0,GRE,0.0,0.0,5503.0,0.0,0,5503.0
H2CO07147,2014,,,,,,,,,,,,,,CO,7,0,AMC,127.0,0.0,0.0,0.0,0,127.0
H4CT01060,2014,,,,,,,,,,,,,,CT,1,0,GRE,0.0,0.0,3447.0,0.0,0,3447.0
H4CT02084,2014,,,,,,,,,,,,,,CT,2,0,GRE,0.0,0.0,2549.0,0.0,0,2549.0
H8CT02085,2014,,,,,,,,,,,,,,CT,2,0,LIB,0.0,0.0,2602.0,0.0,0,2602.0
H0CT05127,2014,,,,,,,,,,,,,,CT,5,0,PC,0.0,0.0,1970.0,0.0,0,1970.0
H2DE00155,2014,,,,,,,,,,,,,,DE,0,0,GRE,0.0,0.0,4801.0,0.0,0,4801.0
H2DE00148,2014,,,,,,,,,,,,,,DE,0,0,LIB,0.0,0.0,4419.0,0.0,0,4419.0
H8DC00143,2014,,,,,,,,,,,,,,DC,0,0,DCG,323.0,0.0,6073.0,0.0,0,6396.0
H4DC00068,2014,,,,,,,,,,,,,,DC,0,0,LIB,30.0,0.0,0.0,0.0,0,30.0
H4FL03102,2014,,,,,,,,,,,,,,FL,3,0,NPA,0.0,0.0,6208.0,0.0,0,6208.0
H0FL04116,2014,,,,,,,,,,,,,,FL,4,0,NPA,0.0,0.0,13690.0,0.0,0,13690.0
H4FL05065,2014,,,,,,,,,,,,,,FL,5,0,R,10968.0,0.0,59237.0,0.0,0,70205.0
H4FL07103,2014,,,,,,,,,,,,,,FL,7,0,R,2285.0,0.0,0.0,0.0,0,2285.0
H2FL22114,2014,,,,,,,,,,,,,,FL,22,0,R,4017.0,0.0,0.0,0.0,0,4017.0
H6FL17032,2014,,,,,,,,,,,,,,FL,24,0,R,0.0,0.0,15239.0,0.0,0,15239.0
H4GA01104,2014,,,,,,,,,,,,,,GA,1,0,D,5836.0,0.0,0.0,0.0,0,5836.0
H4GA04124,2014,,,,,,,,,,,,,,GA,7,0,D,7141.0,0.0,60112.0,0.0,0,67253.0
H4GU00013,2014,,,,,,,,,,,,,,GU,0,0,D,2016.0,0.0,0.0,0.0,0,2016.0
H4HI01191,2014,,,,,,,,,,,,,,HI,1,0,R,777.0,0.0,0.0,0.0,0,777.0
H4HI01209,2014,,,,,,,,,,,,,,HI,1,0,N,99.0,0.0,0.0,0.0,0,99.0
H4HI01183,2014,,,,,,,,,,,,,,HI,1,0,N,94.0,0.0,0.0,0.0,0,94.0
H2HI02524,2014,,,,,,,,,,,,,,HI,2,0,R,9094.0,0.0,33630.0,0.0,0,42724.0
H4HI02108,2014,,,,,,,,,,,,,,HI,2,0,R,6926.0,0.0,0.0,0.0,0,6926.0
H4HI02116,2014,,,,,,,,,,,,,,HI,2,0,LIB,373.0,0.0,4693.0,0.0,0,5066.0
H4ID01123,2014,,,,,,,,,,,,,,ID,1,0,R,5164.0,0.0,0.0,0.0,0,5164.0
H4ID01115,2014,,,,,,,,,,,,,,ID,1,0,R,3494.0,0.0,0.0,0.0,0,3494.0
H2ID01143,2014,,,,,,,,,,,,,,ID,1,0,R/W,3373.0,0.0,7.0,0.0,0,3380.0
H4ID01107,2014,,,,,,,,,,,,,,ID,1,0,R,3304.0,0.0,0.0,0.0,0,3304.0
H4ID01099,2014,,,,,,,,,,,,,,ID,1,0,D,1981.0,0.0,0.0,0.0,0,1981.0
H2IL01182,2014,,,,,,,,,,,,,,IL,1,0,R,17188.0,0.0,59749.0,0.0,0,76937.0
H4IL02343,2014,,,,,,,,,,,,,,IL,2,1,D,40286.0,0.0,160337.0,0.0,1,200623.0
H2IL11132,2014,,,,,,,,,,,,,,IL,3,0,R,10937.0,0.0,0.0,0.0,0,10937.0
H4IL04091,2014,,,,,,,,,,,,,,IL,4,0,D,2670.0,0.0,0.0,0.0,0,2670.0
H2IL04145,2014,,,,,,,,,,,,,,IL,4,0,R,6637.0,0.0,22278.0,0.0,0,28915.0
H4IL05155,2014,,,,,,,,,,,,,,IL,5,0,W(R),21.0,0.0,0.0,0.0,0,21.0
H4IL06104,2014,,,,,,,,,,,,,,IL,6,0,D,8615.0,0.0,78465.0,0.0,0,87080.0
H4IL07151,2014,,,,,,,,,,,,,,IL,7,0,R,7289.0,0.0,27168.0,0.0,0,34457.0
H0IL09080,2014,,,,,,,,,,,,,,IL,9,0,R,15575.0,0.0,72384.0,0.0,0,87959.0
H0IL19048,2014,,,,,,,,,,,,,,IL,13,0,R,2147.0,0.0,0.0,0.0,0,2147.0
H4IL14124,2014,,,,,,,,,,,,,,IL,14,0,D,2691.0,0.0,0.0,0.0,0,2691.0
H4IL18109,2014,,,,,,,,,,,,,,IL,18,0,D,5692.0,0.0,0.0,0.0,0,5692.0
H4IN01152,2014,,,,,,,,,,,,,,IN,1,0,LIB,0.0,0.0,4714.0,0.0,0,4714.0
H2IN02238,2014,,,,,,,,,,,,,,IN,2,0,D,3540.0,0.0,0.0,0.0,0,3540.0
H4IN02143,2014,,,,,,,,,,,,,,IN,2,0,D,2634.0,0.0,0.0,0.0,0,2634.0
H4IN02150,2014,,,,,,,,,,,,,,IN,2,0,D,1837.0,0.0,0.0,0.0,0,1837.0
H4IN02168,2014,,,,,,,,,,,,,,IN,2,0,LIB,0.0,0.0,4027.0,0.0,0,4027.0
H4IN03117,2014,,,,,,,,,,,,,,IN,3,0,R,5868.0,0.0,0.0,0.0,0,5868.0
H4IN03109,2014,,,,,,,,,,,,,,IN,3,0,R,5094.0,0.0,0.0,0.0,0,5094.0
H6IN03187,2014,,,,,,,,,,,,,,IN,3,0,D,2805.0,0.0,0.0,0.0,0,2805.0
H4IN03091,2014,,,,,,,,,,,,,,IN,3,0,D,2597.0,0.0,0.0,0.0,0,2597.0
H8IN03068,2014,,,,,,,,,,,,,,IN,3,0,LIB,0.0,0.0,6133.0,0.0,0,6133.0
H4IN04180,2014,,,,,,,,,,,,,,IN,4,0,R,17472.0,0.0,0.0,0.0,0,17472.0
H4IN04230,2014,,,,,,,,,,,,,,IN,4,0,D,2266.0,0.0,0.0,0.0,0,2266.0
H4IN04214,2014,,,,,,,,,,,,,,IN,4,0,D,1332.0,0.0,0.0,0.0,0,1332.0
H4IN04206,2014,,,,,,,,,,,,,,IN,4,0,D,778.0,0.0,0.0,0.0,0,778.0
H4IN04222,2014,,,,,,,,,,,,,,IN,4,0,D,754.0,0.0,0.0,0.0,0,754.0
H4IN05146,2014,,,,,,,,,,,,,,IN,5,0,R,5790.0,0.0,0.0,0.0,0,5790.0
H4IN05120,2014,,,,,,,,,,,,,,IN,5,0,D,6141.0,0.0,49756.0,0.0,0,55897.0
H4IN06102,2014,,,,,,,,,,,,,,IN,6,0,D,4151.0,0.0,0.0,0.0,0,4151.0
H4IN06110,2014,,,,,,,,,,,,,,IN,6,0,LIB,0.0,0.0,7375.0,0.0,0,7375.0
H4IN07159,2014,,,,,,,,,,,,,,IN,7,0,D,1209.0,0.0,0.0,0.0,0,1209.0
H6IN10174,2014,,,,,,,,,,,,,,IN,7,0,D,782.0,0.0,0.0,0.0,0,782.0
H6IN07337,2014,,,,,,,,,,,,,,IN,7,0,D,390.0,0.0,0.0,0.0,0,390.0
H8IN07150,2014,,,,,,,,,,,,,,IN,7,0,R,3258.0,0.0,0.0,0.0,0,3258.0
H4IN07175,2014,,,,,,,,,,,,,,IN,7,0,R,1057.0,0.0,0.0,0.0,0,1057.0
H4IN07183,2014,,,,,,,,,,,,,,IN,7,0,LIB,0.0,0.0,3931.0,0.0,0,3931.0
H4IN09106,2014,,,,,,,,,,,,,,IN,9,0,R,4607.0,0.0,0.0,0.0,0,4607.0
H4IN09114,2014,,,,,,,,,,,,,,IN,9,0,R,3293.0,0.0,0.0,0.0,0,3293.0
H0IN09104,2014,,,,,,,,,,,,,,IN,9,0,D,5737.0,0.0,0.0,0.0,0,5737.0
H4IN09098,2014,,,,,,,,,,,,,,IN,9,0,D,3206.0,0.0,0.0,0.0,0,3206.0
H4IN09130,2014,,,,,,,,,,,,,,IN,9,0,LIB,0.0,0.0,5777.0,0.0,0,5777.0
H4IA03123,2014,,,,,,,,,,,,,,IA,3,0,R,661.0,0.0,0.0,0.0,0,661.0
H4IA03149,2014,,,,,,,,,,,,,,IA,3,0,NNE,0.0,0.0,4360.0,0.0,0,4360.0
H4KS01042,2014,,,,,,,,,,,,,,KS,1,0,D,4293.0,0.0,0.0,0.0,0,4293.0
H4KS02123,2014,,,,,,,,,,,,,,KS,2,0,LIB,0.0,0.0,9791.0,0.0,0,9791.0
H4KY01016,2014,,,,,,,,,,,,,,KY,1,0,D,38055.0,0.0,63596.0,0.0,0,101651.0
H4KY01065,2014,,,,,,,,,,,,,,KY,1,0,D,30528.0,0.0,0.0,0.0,0,30528.0
H4KY03236,2014,,,,,,,,,,,,,,KY,3,0,D,7747.0,0.0,0.0,0.0,0,7747.0
H8KY06065,2014,,,,,,,,,,,,,,KY,4,0,D,0.0,0.0,71694.0,0.0,0,71694.0
H2KY05136,2014,,,,,,,,,,,,,,KY,5,0,D,27246.0,0.0,0.0,0.0,0,27246.0
H6LA02173,2014,,,,,,,,,,,,,,LA,1,0,D,0.0,0.0,24761.0,0.0,0,24761.0
H4LA01147,2014,,,,,,,,,,,,,,LA,1,0,D,0.0,0.0,21286.0,0.0,0,21286.0
H4LA01139,2014,,,,,,,,,,,,,,LA,1,0,LIB,0.0,0.0,8707.0,0.0,0,8707.0
H2LA02107,2014,,,,,,,,,,,,,,LA,2,0,D,0.0,0.0,37805.0,0.0,0,37805.0
H4LA02087,2014,,,,,,,,,,,,,,LA,2,0,LIB,0.0,0.0,15237.0,0.0,0,15237.0
H4LA03119,2014,,,,,,,,,,,,,,LA,3,0,NPA,0.0,0.0,28342.0,0.0,0,28342.0
H2LA03063,2014,,,,,,,,,,,,,,LA,3,0,R,0.0,0.0,22059.0,0.0,0,22059.0
H2LA04129,2014,,,,,,,,,,,,,,LA,4,0,LIB,0.0,0.0,55236.0,0.0,0,55236.0
H4AL05130,2014,,,,,,,,,,,,,,LA,5,1,R,0.0,0.0,26606.0,0.0,0,26606.0
H4LA05262,2014,,,,,,,,,,,,,,LA,5,0,LIB,0.0,0.0,2201.0,0.0,0,2201.0
H4LA05098,2014,,,,,,,,,,,,,,LA,5,0,GRE,0.0,0.0,1655.0,0.0,0,1655.0
H4LA06062,2014,,,,,,,,,,,,,,LA,6,0,D,0.0,0.0,7309.0,0.0,0,7309.0
H4LA05171,2014,,,,,,,,,,,,,,LA,6,0,D,0.0,0.0,4037.0,0.0,0,4037.0
H4LA06138,2014,,,,,,,,,,,,,,LA,6,0,R,0.0,0.0,1848.0,0.0,0,1848.0
H2MD02020,2014,,,,,,,,,,,,,,MD,2,0,D,6164.0,0.0,0.0,0.0,0,6164.0
H4MD02174,2014,,,,,,,,,,,,,,MD,2,0,R,14990.0,0.0,70411.0,0.0,0,85401.0
H8MD03082,2014,,,,,,,,,,,,,,MD,3,0,R,7303.0,0.0,0.0,0.0,0,7303.0
H2MD03127,2014,,,,,,,,,,,,,,MD,3,0,R,2524.0,0.0,0.0,0.0,0,2524.0
H4MD04071,2014,,,,,,,,,,,,,,MD,4,0,R,2740.0,0.0,0.0,0.0,0,2740.0
H4MD04139,2014,,,,,,,,,,,,,,MD,4,0,R,2695.0,0.0,0.0,0.0,0,2695.0
H2MD05510,2014,,,,,,,,,,,,,,MD,4,0,LIB,0.0,0.0,2795.0,0.0,0,2795.0
H2MD05510,2014,,,,,,,,,,,,,,MD,6,0,GRE,0.0,0.0,3762.0,0.0,0,3762.0
H4MD05144,2014,,,,,,,,,,,,,,MD,5,0,R,6050.0,0.0,0.0,0.0,0,6050.0
H4MD05151,2014,,,,,,,,,,,,,,MD,5,0,R,5374.0,0.0,0.0,0.0,0,5374.0
H4MD07082,2014,,,,,,,,,,,,,,MD,7,0,D,4786.0,0.0,0.0,0.0,0,4786.0
H0MD07098,2014,,,,,,,,,,,,,,MD,7,0,D,2460.0,0.0,0.0,0.0,0,2460.0
H4MD07074,2014,,,,,,,,,,,,,,MD,7,0,R,6293.0,0.0,55860.0,0.0,0,62153.0
H8MD07042,2014,,,,,,,,,,,,,,MD,7,0,R,5195.0,0.0,0.0,0.0,0,5195.0
H2MD04299,2014,,,,,,,,,,,,,,MD,7,0,LIB,0.0,0.0,6103.0,0.0,0,6103.0
H6MD08333,2014,,,,,,,,,,,,,,MD,8,0,D,3834.0,0.0,0.0,0.0,0,3834.0
H6MD08366,2014,,,,,,,,,,,,,,MD,8,0,D/W,1950.0,0.0,16.0,0.0,0,1966.0
H4MA06116,2014,,,,,,,,,,,,,,MA,6,0,D,1527.0,0.0,0.0,0.0,0,1527.0
H6MA06087,2014,,,,,,,,,,,,,,MA,6,0,D,691.0,0.0,0.0,0.0,0,691.0
H4MI01148,2014,,,,,,,,,,,,,,MI,1,0,LIB,0.0,0.0,3823.0,0.0,0,3823.0
H0MI01187,2014,,,,,,,,,,,,,,MI,1,0,GRE,0.0,0.0,2631.0,0.0,0,2631.0
H4MI02112,2014,,,,,,,,,,,,,,MI,2,0,LIB,0.0,0.0,3877.0,0.0,0,3877.0
H0MI02086,2014,,,,,,,,,,,,,,MI,2,0,UST,0.0,0.0,2776.0,0.0,0,2776.0
H4MI03235,2014,,,,,,,,,,,,,,MI,3,0,GRE,0.0,0.0,6691.0,0.0,0,6691.0
H4MI04142,2014,,,,,,,,,,,,,,MI,4,0,UST,0.0,0.0,4990.0,0.0,0,4990.0
H4MI08093,2014,,,,,,,,,,,,,,MI,4,0,LIB,0.0,0.0,4694.0,0.0,0,4694.0
H4MI05123,2014,,,,,,,,,,,,,,MI,5,0,R,13557.0,0.0,69222.0,0.0,0,82779.0
H4MI05131,2014,,,,,,,,,,,,,,MI,5,0,R,12859.0,0.0,0.0,0.0,0,12859.0
H4MI05156,2014,,,,,,,,,,,,,,MI,5,0,LIB,0.0,0.0,4734.0,0.0,0,4734.0
H4MI06113,2014,,,,,,,,,,,,,,MI,6,0,R,15283.0,0.0,0.0,0.0,0,15283.0
H4MI06139,2014,,,,,,,,,,,,,,MI,6,0,GRE,0.0,0.0,2254.0,0.0,0,2254.0
H4MI06121,2014,,,,,,,,,,,,,,MI,6,0,LIB,0.0,0.0,5530.0,0.0,0,5530.0
H4MI07194,2014,,,,,,,,,,,,,,MI,7,0,R,9934.0,0.0,0.0,0.0,0,9934.0
H2MI07073,2014,,,,,,,,,,,,,,MI,7,0,LIB,0.0,0.0,4531.0,0.0,0,4531.0
H4MI07202,2014,,,,,,,,,,,,,,MI,7,0,UST,0.0,0.0,3138.0,0.0,0,3138.0
H4MI08143,2014,,,,,,,,,,,,,,MI,8,0,D,3103.0,0.0,0.0,0.0,0,3103.0
H4MI08150,2014,,,,,,,,,,,,,,MI,8,0,D,3054.0,0.0,0.0,0.0,0,3054.0
