cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,total
H8CA20059,2014,76871.78,,,,,,,,,,,,,
H6AR03086,2008,19.48,,,,,,,,,,,,,
H6VT00160,2012,124956.58,,,,,,,,,,,,,
H2TX27182,2012,12337.68,,,,,,,,,,,,,
S6MN00275,2004,1500.00,,,,,,,,,,,,,
H0GA05210,2010,37322.38,,,,,,,,,,,,,
H6WV02085,2006,34243.23,,,,,,,,,,,,,
H2UT02357,2012,2121.37,,,,,,,,,,,,,
H0KY06104,2014,6300.45,,,,,,,,,,,,,
H6CA24113,2006,249843.24,,,,,,,,,,,,,
H2FL02116,2012,127608.70,,,,,,,,,,,,,
H6CA28130,2006,54581.39,,,,,,,,,,,,,
H4KY03244,2014,5.75,,,,,,,,,,,,,
H2CA33147,2012,750159.02,,,,,,,,,,,,,
H8LA04134,2008,320401.07,,,,,,,,,,,,,
H2MA00014,2014,38249.90,,,,,,,,,,,,,
S0FL00338,2010,31065.98,,,,,,,,,,,,,
H8OH15076,2012,2396.40,,,,,,,,,,,,,
S6OR00110,2014,230.00,,,,,,,,,,,,,
H6TX21178,2012,1550.67,,,,,,,,,,,,,
H2VA06180,2012,78683.99,,,,,,,,,,,,,
H4KS02107,2008,28993.46,,,,,,,,,,,,,
H4VA10089,2014,2920.67,,,,,,,,,,,,,
H2NY06124,2012,85969.04,,,,,,,,,,,,,
S0KY00156,2012,31396.69,,,,,,,,,,,,,
H6CA04107,2008,1158.89,,,,,,,,,,,,,
H6NY11109,2006,366223.46,,,,,,,,,,,,,
H0NY23057,2010,1994969.66,,,,,,,,,,,,,
H0MI08083,2010,13589.82,,,,,,,,,,,,,
H6NE03115,2008,31586.47,,,,,,,,,,,,,
H6FL19046,2008,29695.00,,,,,,,,,,,,,
H8VA11021,2008,1887904.24,,,,,,,,,,,,,
H0VA05103,2010,1294.29,,,,,,,,,,,,,
H8IN02060,2004,260970.27,,,,,,,,,,,,,
H4NH02175,2008,13022.62,,,,,,,,,,,,,
H6IL13105,2008,7687.00,,,,,,,,,,,,,
H4PR00079,2010,220.00,,,,,,,,,,,,,
H2CO07048,2004,330098.76,,,,,,,,,,,,,
H4WI04191,2004,19220.19,,,,,,,,,,,,,
H0CT02140,2010,8709.10,,,,,,,,,,,,,
H2GA12097,2004,123162.88,,,,,,,,,,,,,
H0AR04079,2010,141861.52,,,,,,,,,,,,,
H0CA23118,2012,6765.70,,,,,,,,,,,,,
H0SD00054,2012,9808.43,,,,,,,,,,,,,
H0WI01096,2010,496.60,,,,,,,,,,,,,
H6NV03022,2006,1759.41,,,,,,,,,,,,,
S4SC00083,2010,6194.54,,,,,,,,,,,,,
S0DE00068,2010,5250.01,,,,,,,,,,,,,
S6MO00297,2012,33731.08,,,,,,,,,,,,,
H8OK03054,2008,316.91,,,,,,,,,,,,,
H6VT00160,2014,20433.65,,,,,,,,,,,,,
H6NC06081,2006,1841.41,,,,,,,,,,,,,
S0CA00199,2012,6219.42,,,,,,,,,,,,,
H4AZ04016,2014,24.00,,,,,,,,,,,,,
H0FL12010,2008,78913.55,,,,,,,,,,,,,
H2CA38062,2004,19825.61,,,,,,,,,,,,,
H0WI02060,2010,5703.10,,,,,,,,,,,,,
H2TX34063,2012,4766.08,,,,,,,,,,,,,
H4TX17064,2004,580171.06,,,,,,,,,,,,,
H8OH01043,2008,5230.00,,,,,,,,,,,,,
H0FL24114,2010,19441.52,,,,,,,,,,,,,
H2FL10143,2012,16714.30,,,,,,,,,,,,,
H4IL17069,2008,287.56,,,,,,,,,,,,,
H4OR05189,2004,35645.19,,,,,,,,,,,,,
H0MN03116,2010,17050.75,,,,,,,,,,,,,
S6MD03201,2004,1500.00,,,,,,,,,,,,,
H4WA01241,2014,4200.01,,,,,,,,,,,,,
H2NY22147,2012,93807.68,,,,,,,,,,,,,
H4MN07077,2014,213346.14,,,,,,,,,,,,,
H4UT01090,2014,41604.14,,,,,,,,,,,,,
H2CA39102,2004,53245.34,,,,,,,,,,,,,
H4LA05221,2014,179314.02,,,,,,,,,,,,,
H6KS01146,2014,12132.25,,,,,,,,,,,,,
S0AZ00194,2010,5257.30,,,,,,,,,,,,,
H4NJ08063,2004,43910.99,,,,,,,,,,,,,
H8LA04225,2012,123800.35,,,,,,,,,,,,,
H2NH01130,2008,8166.30,,,,,,,,,,,,,
H0LA01087,2008,205037.60,,,,,,,,,,,,,
H2FL22072,2014,366.21,,,,,,,,,,,,,
H2FL17056,2012,45.00,,,,,,,,,,,,,
S2AZ00190,2012,52629.88,,,,,,,,,,,,,
H6ID01136,2006,100935.58,,,,,,,,,,,,,
H8CA01109,2004,191662.22,,,,,,,,,,,,,
H0CA48032,2004,3573.06,,,,,,,,,,,,,
H0IA02099,2012,8820.27,,,,,,,,,,,,,
H6OH13133,2012,552897.29,,,,,,,,,,,,,
H2FL03056,2010,1000.00,,,,,,,,,,,,,
H4CA50055,2006,856341.67,,,,,,,,,,,,,
H2AZ08102,2014,4200.00,,,,,,,,,,,,,
H4CA10075,2014,6702.25,,,,,,,,,,,,,
H8IL14075,2014,1191.19,,,,,,,,,,,,,
S2ND00073,2012,2950.00,,,,,,,,,,,,,
H6CA48039,2008,163375.50,,,,,,,,,,,,,
H4PA09031,2004,78031.50,,,,,,,,,,,,,
H0VA10145,2010,66.14,,,,,,,,,,,,,
H4TX17056,2004,18077.33,,,,,,,,,,,,,
H2NY00010,2014,604.57,,,,,,,,,,,,,
H6MA06129,2006,14500.00,,,,,,,,,,,,,
H0OH16097,2012,650855.62,,,,,,,,,,,,,
H4IL02301,2014,3166.00,,,,,,,,,,,,,
H2OH15046,2006,4506.83,,,,,,,,,,,,,
H6CA18107,2006,36437.40,,,,,,,,,,,,,
S8MS00196,2012,13000.87,,,,,,,,,,,,,
S4OK00174,2008,250.00,,,,,,,,,,,,,
H2SD01025,2004,67833.04,,,,,,,,,,,,,
H0OH06189,2012,2690.56,,,,,,,,,,,,,
H4CT02068,2014,28167.72,,,,,,,,,,,,,
H4VA08265,2014,18143.01,,,,,,,,,,,,,
H6CA19113,2006,60327.91,,,,,,,,,,,,,
H4PA08074,2014,240.18,,,,,,,,,,,,,
S0DE00068,2012,215732.13,,,,,,,,,,,,,
H8NY19140,2008,169401.49,,,,,,,,,,,,,
H4NJ03080,2006,1723.50,,,,,,,,,,,,,
H0MS01043,2014,1040.40,,,,,,,,,,,,,
H2TX03126,2012,2821.75,,,,,,,,,,,,,
S2AZ00307,2012,37.90,,,,,,,,,,,,,
S2NY00259,2012,62670.00,,,,,,,,,,,,,
H4FL05057,2004,29799.22,,,,,,,,,,,,,
S2NV00183,2012,5567.42,,,,,,,,,,,,,
H4NC06086,2014,334736.56,,,,,,,,,,,,,
S8NE00117,2008,4504.99,,,,,,,,,,,,,
H2CA00104,2014,175809.62,,,,,,,,,,,,,
H0VA07042,2006,1418394.93,,,,,,,,,,,,,
H2OK01093,2006,139470.95,,,,,,,,,,,,,
H8CA03014,2006,109.94,,,,,,,,,,,,,
H0VA01052,2006,156871.00,,,,,,,,,,,,,
H8MA08071,2004,109694.43,,,,,,,,,,,,,
H2TX18140,2014,1858.50,,,,,,,,,,,,,
H0SC05031,2012,16597.67,,,,,,,,,,,,,
S6TN00240,2006,211718.44,,,,,,,,,,,,,
H2WA04041,2014,90460.65,,,,,,,,,,,,,
H2AZ04135,2012,40356.92,,,,,,,,,,,,,
H2NY01067,2004,54612.73,,,,,,,,,,,,,
H2PA06114,2006,49029.72,,,,,,,,,,,,,
H6ND00090,2006,37382.28,,,,,,,,,,,,,
H8PA01187,2012,448.75,,,,,,,,,,,,,
H4CA23011,2012,73949.03,,,,,,,,,,,,,
S6NV00150,2006,1759.41,,,,,,,,,,,,,
H0MI06103,2012,37781.66,,,,,,,,,,,,,
H0WI06061,2012,2398.66,,,,,,,,,,,,,
S0NY00600,2010,811.87,,,,,,,,,,,,,
S2ND00073,2012,21333.85,,,,,,,,,,,,,
H6TN01388,2014,220700.23,,,,,,,,,,,,,
H4TX10085,2008,2022.10,,,,,,,,,,,,,
H6NC11172,2006,565477.32,,,,,,,,,,,,,
H6WI08114,2008,258872.94,,,,,,,,,,,,,
H6TX21012,2012,389656.13,,,,,,,,,,,,,
H8AK00108,2008,1040275.01,,,,,,,,,,,,,
H2CA02159,2012,10228.00,,,,,,,,,,,,,
H2WA04124,2014,310.00,,,,,,,,,,,,,
H4CA41120,2014,82764.64,,,,,,,,,,,,,
H0UT02153,2010,1031.63,,,,,,,,,,,,,
H2MI00037,2012,334936.95,,,,,,,,,,,,,
H4IL11187,2006,214.28,,,,,,,,,,,,,
H4NE01064,2008,111150.85,,,,,,,,,,,,,
H6NE03107,2006,53936.83,,,,,,,,,,,,,
H4VA03035,2004,84136.89,,,,,,,,,,,,,
H4ME02200,2014,74369.22,,,,,,,,,,,,,
S0MO00183,2010,9946.68,,,,,,,,,,,,,
H6MD03342,2006,30328.43,,,,,,,,,,,,,
H2NY22113,2012,2300.00,,,,,,,,,,,,,
H0AR04061,2010,283.01,,,,,,,,,,,,,
H8MS01053,2008,94820.09,,,,,,,,,,,,,
H2CA00104,2012,500.00,,,,,,,,,,,,,
H2TX10097,2012,13269.82,,,,,,,,,,,,,
H4NY18075,2006,2500.00,,,,,,,,,,,,,
H4CA20082,2010,6371.50,,,,,,,,,,,,,
H2MO06202,2012,49.21,,,,,,,,,,,,,
H0GA08099,2014,2139.74,,,,,,,,,,,,,
H4NM02056,2004,310046.01,,,,,,,,,,,,,
H4PA13124,2014,60967.93,,,,,,,,,,,,,
H8CT02069,2008,122432.35,,,,,,,,,,,,,
H2NC11080,2014,1200.00,,,,,,,,,,,,,
H0MI12119,2012,20.85,,,,,,,,,,,,,
H8TN03141,2004,600.00,,,,,,,,,,,,,
H2MO09099,2006,81643.04,,,,,,,,,,,,,
H6IN06149,2006,278.24,,,,,,,,,,,,,
H4NH01193,2004,169660.41,,,,,,,,,,,,,
H6PA16288,2008,3728.25,,,,,,,,,,,,,
H4NY03077,2014,43291.66,,,,,,,,,,,,,
H0KY04109,2012,76506.74,,,,,,,,,,,,,
H4OR05239,2014,50710.65,,,,,,,,,,,,,
H4MA00010,2008,19047.99,,,,,,,,,,,,,
H0CA10073,2014,186002.88,,,,,,,,,,,,,
H4NY27100,2006,5310.00,,,,,,,,,,,,,
S6UT00063,2012,13000.87,,,,,,,,,,,,,
H0WA02080,2014,265069.79,,,,,,,,,,,,,
H4AR03024,2004,30871.38,,,,,,,,,,,,,
H6TX03119,2006,3370.57,,,,,,,,,,,,,
H2FL13139,2010,43.75,,,,,,,,,,,,,
H8ME01187,2008,22717.58,,,,,,,,,,,,,
H0MI03217,2010,156.00,,,,,,,,,,,,,
S2MN00266,2012,1047207.55,,,,,,,,,,,,,
H8TX17081,2004,76.90,,,,,,,,,,,,,
H6CO03139,2012,413960.47,,,,,,,,,,,,,
H2AZ01271,2012,53837.72,,,,,,,,,,,,,
H2AZ02220,2004,6282.75,,,,,,,,,,,,,
H2CA31125,2014,1802.00,,,,,,,,,,,,,
H6WI08106,2014,1513.90,,,,,,,,,,,,,
H4WV02080,2014,2826.00,,,,,,,,,,,,,
H8IL13069,2012,4230.00,,,,,,,,,,,,,
S2OH00170,2012,14309.55,,,,,,,,,,,,,
H6WA01162,2008,21248.44,,,,,,,,,,,,,
H4FL05032,2006,24241.82,,,,,,,,,,,,,
H6NC08111,2008,150.00,,,,,,,,,,,,,
H4GA12051,2014,466413.45,,,,,,,,,,,,,
H0FL18025,2008,19608.66,,,,,,,,,,,,,
H0AZ01184,2006,79494.50,,,,,,,,,,,,,
H0WI08075,2010,212057.32,,,,,,,,,,,,,
H6KY03090,2012,1803.23,,,,,,,,,,,,,
H6MN01174,2006,78727.64,,,,,,,,,,,,,
H2ME02154,2014,423.40,,,,,,,,,,,,,
H0OR05054,2010,61432.20,,,,,,,,,,,,,
H4TX17064,2006,272.80,,,,,,,,,,,,,
H0NE03175,2010,14319.17,,,,,,,,,,,,,
S6WY00068,2012,2950.00,,,,,,,,,,,,,
S6MT00097,2012,14309.55,,,,,,,,,,,,,
H2NC08177,2012,36603.00,,,,,,,,,,,,,
S8OR00207,2014,215830.26,,,,,,,,,,,,,
H2CA32099,2012,510.54,,,,,,,,,,,,,
H0RI02097,2006,6280.00,,,,,,,,,,,,,
S2CA00286,2010,2325.70,,,,,,,,,,,,,
S2RI00071,2012,13796.56,,,,,,,,,,,,,
H2VA08129,2012,5295.83,,,,,,,,,,,,,
S0NY00410,2010,4238332.14,,,,,,,,,,,,,
H6MA01088,2006,8428.14,,,,,,,,,,,,,
H2MO09099,2008,3283.12,,,,,,,,,,,,,
H8CA03105,2008,32872.01,,,,,,,,,,,,,
H2IL01042,2008,182193.93,,,,,,,,,,,,,
H2TX35037,2012,32142.12,,,,,,,,,,,,,
H2FL08071,2012,300.93,,,,,,,,,,,,,
H8WI02105,2004,301.00,,,,,,,,,,,,,
S8OR00207,2010,1906.41,,,,,,,,,,,,,
H4WA02124,2004,1581.00,,,,,,,,,,,,,
H4NY19073,2006,5200.00,,,,,,,,,,,,,
S0FL00478,2010,10440.00,,,,,,,,,,,,,
H6CA24246,2012,500.00,,,,,,,,,,,,,
H0TX18201,2010,3125.00,,,,,,,,,,,,,
H2CA39078,2008,155004.79,,,,,,,,,,,,,
H8CO07037,2008,3953.14,,,,,,,,,,,,,
H8CA01109,2012,644104.27,,,,,,,,,,,,,
H4NY19073,2006,4506.83,,,,,,,,,,,,,
S8MT00119,2004,1500.00,,,,,,,,,,,,,
H6ID01136,2012,927.00,,,,,,,,,,,,,
H4OH04038,2004,36771.68,,,,,,,,,,,,,
H0AR01083,2012,4530.01,,,,,,,,,,,,,
H8MO09153,2014,126.08,,,,,,,,,,,,,
H0CA47067,2012,4494.80,,,,,,,,,,,,,
H0MN05111,2010,67660.41,,,,,,,,,,,,,
H8TX32031,2008,5.73,,,,,,,,,,,,,
H6MS02147,2006,39175.36,,,,,,,,,,,,,
H4NY13043,2004,140607.55,,,,,,,,,,,,,
H0NH01217,2012,4230.01,,,,,,,,,,,,,
H8MS03067,2012,1112.52,,,,,,,,,,,,,
H6MT00063,2008,1908.75,,,,,,,,,,,,,
H6GA04129,2006,16908.04,,,,,,,,,,,,,
H2MA01020,2004,121276.94,,,,,,,,,,,,,
H6PA10109,2012,2795.00,,,,,,,,,,,,,
H0MI02094,2014,5810.32,,,,,,,,,,,,,
H4MO08212,2014,87228.06,,,,,,,,,,,,,
H0CA36128,2010,368.91,,,,,,,,,,,,,
H2MI01068,2010,192296.91,,,,,,,,,,,,,
H6NJ06187,2014,1613.52,,,,,,,,,,,,,
H0AR03030,2012,1418.70,,,,,,,,,,,,,
H2IA01055,2012,5301.00,,,,,,,,,,,,,
H6TX22101,2010,914134.85,,,,,,,,,,,,,
H6MN08047,2006,435064.17,,,,,,,,,,,,,
H8ID02064,2012,415695.30,,,,,,,,,,,,,
H2NC09050,2014,375.00,,,,,,,,,,,,,
H6AZ08129,2012,47.73,,,,,,,,,,,,,
H6PA07097,2010,1566.53,,,,,,,,,,,,,
S4OK00174,2014,11890.52,,,,,,,,,,,,,
H0NJ01066,2012,1759.96,,,,,,,,,,,,,
H0IA03147,2010,41619.13,,,,,,,,,,,,,
H0CA10149,2010,168719.03,,,,,,,,,,,,,
H0MA04127,2012,3067.50,,,,,,,,,,,,,
H2TX03118,2014,3898.76,,,,,,,,,,,,,
H4ME02234,2014,344461.46,,,,,,,,,,,,,
H8FL16014,2008,14944.79,,,,,,,,,,,,,
H4NH02175,2004,23777.31,,,,,,,,,,,,,
H2TX15062,2012,5178.48,,,,,,,,,,,,,
H0NY01129,2012,5230.00,,,,,,,,,,,,,
H8LA04134,2006,303328.40,,,,,,,,,,,,,
H4MN08059,2004,2499.12,,,,,,,,,,,,,
H0SC01071,2006,34484.85,,,,,,,,,,,,,
H4VI00054,2004,33215.69,,,,,,,,,,,,,
H4PR00079,2008,36697.00,,,,,,,,,,,,,
H6CA48039,2012,475654.57,,,,,,,,,,,,,
H8FL16022,2010,3.53,,,,,,,,,,,,,
H8MD01037,2004,60741.86,,,,,,,,,,,,,
H6FL06035,2004,134049.51,,,,,,,,,,,,,
H4VA08216,2014,91940.44,,,,,,,,,,,,,
H0HI01165,2010,915.51,,,,,,,,,,,,,
H2NV01181,2012,300.00,,,,,,,,,,,,,
H4TX10093,2008,3870.66,,,,,,,,,,,,,
H4NY11138,2006,251461.17,,,,,,,,,,,,,
H8AL02130,2008,194678.53,,,,,,,,,,,,,
H4PA08074,2010,547009.56,,,,,,,,,,,,,
S2UT00187,2012,2508.74,,,,,,,,,,,,,
S2AZ00166,2012,26072.27,,,,,,,,,,,,,
H2PR00016,2006,1387.40,,,,,,,,,,,,,
H6OH04082,2010,22722.42,,,,,,,,,,,,,
H0NC02059,2012,966383.80,,,,,,,,,,,,,
H8MS01079,2008,78283.27,,,,,,,,,,,,,
H6PA05091,2004,343650.95,,,,,,,,,,,,,
H0AL07086,2014,425989.76,,,,,,,,,,,,,
H0OR05047,2012,32745.72,,,,,,,,,,,,,
H6MA07101,2006,455077.37,,,,,,,,,,,,,
H2CA04114,2012,5474.98,,,,,,,,,,,,,
H4GA10071,2014,3648.50,,,,,,,,,,,,,
H6OR02132,2006,6612.19,,,,,,,,,,,,,
H0CA27101,2012,837.44,,,,,,,,,,,,,
S8AK00124,2014,120.00,,,,,,,,,,,,,
H4NC12134,2014,319721.41,,,,,,,,,,,,,
H8NY01148,2014,3200.01,,,,,,,,,,,,,
H0WV01056,2010,68.61,,,,,,,,,,,,,
H2MN06198,2014,100445.79,,,,,,,,,,,,,
H4TX14079,2014,8328.24,,,,,,,,,,,,,
H4TX02090,2004,31038.99,,,,,,,,,,,,,
H6IA04126,2006,2733.11,,,,,,,,,,,,,
H4NY07011,2008,272479.20,,,,,,,,,,,,,
H0CA45053,2012,1898.55,,,,,,,,,,,,,
H0NY29054,2010,5235.00,,,,,,,,,,,,,
H8NC03043,2014,2814.84,,,,,,,,,,,,,
H2CA02126,2012,9689.28,,,,,,,,,,,,,
H2SC02059,2010,1417292.35,,,,,,,,,,,,,
H0GA02217,2010,55776.50,,,,,,,,,,,,,
S0AZ00293,2010,38414.16,,,,,,,,,,,,,
H4WI04167,2006,1098.91,,,,,,,,,,,,,
H8NY21203,2008,171109.80,,,,,,,,,,,,,
H0NY20095,2014,12132.25,,,,,,,,,,,,,
H6CA46033,2010,822213.20,,,,,,,,,,,,,
H4CA35056,2014,9380.00,,,,,,,,,,,,,
H4CA26139,2014,41865.90,,,,,,,,,,,,,
H8NC11061,2008,102843.11,,,,,,,,,,,,,
H0NJ03153,2012,4230.00,,,,,,,,,,,,,
H4WA05051,2004,147734.03,,,,,,,,,,,,,
H2VA01066,2012,71248.87,,,,,,,,,,,,,
H2MS02120,2012,41502.90,,,,,,,,,,,,,
H8OH05044,2010,1868.62,,,,,,,,,,,,,
S0IN00053,2010,31065.98,,,,,,,,,,,,,
H4CA13079,2006,13702.22,,,,,,,,,,,,,
H2NC08193,2012,18922.90,,,,,,,,,,,,,
H6CA34112,2012,311550.75,,,,,,,,,,,,,
H6NY04112,2004,149405.49,,,,,,,,,,,,,
H4TX09095,2006,30623.96,,,,,,,,,,,,,
H0MA03053,2012,8.15,,,,,,,,,,,,,
H2NH01122,2012,740.00,,,,,,,,,,,,,
H2ME01123,2012,7848.33,,,,,,,,,,,,,
H6FL24020,2008,43728.28,,,,,,,,,,,,,
H8NY24066,2010,237628.37,,,,,,,,,,,,,
H0PA04220,2010,70593.20,,,,,,,,,,,,,
H4MI05115,2004,20008.82,,,,,,,,,,,,,
H2TX03118,2010,443572.18,,,,,,,,,,,,,
H8NM01174,2006,8692.79,,,,,,,,,,,,,
H0MO02213,2010,9511.62,,,,,,,,,,,,,
H4GA09065,2014,385.20,,,,,,,,,,,,,
H0MD08120,2012,-225.00,,,,,,,,,,,,,
H6IA03144,2014,16354.44,,,,,,,,,,,,,
H0PA03305,2010,350.00,,,,,,,,,,,,,
H8MA07016,2008,5461.48,,,,,,,,,,,,,
S0CA00330,2010,5250.01,,,,,,,,,,,,,
H0TX30040,2010,212496.44,,,,,,,,,,,,,
S4OK00174,2012,49684.12,,,,,,,,,,,,,
S2ME00125,2012,17166.41,,,,,,,,,,,,,
H0FL25061,2010,34015.77,,,,,,,,,,,,,
H8MS03067,2008,314271.05,,,,,,,,,,,,,
H6NY20167,2008,668969.89,,,,,,,,,,,,,
H0IL07092,2010,7652.46,,,,,,,,,,,,,
H4MN08083,2014,286.00,,,,,,,,,,,,,
H2AL06142,2014,4.22,,,,,,,,,,,,,
H2CA03090,2014,20541.79,,,,,,,,,,,,,
H0MI02094,2012,9154.90,,,,,,,,,,,,,
H2CA00096,2012,52.40,,,,,,,,,,,,,
H6NM02077,2012,106549.57,,,,,,,,,,,,,
H0VA02126,2010,172155.34,,,,,,,,,,,,,
H4NY04059,2004,46289.40,,,,,,,,,,,,,
H6OH04082,2006,90842.73,,,,,,,,,,,,,
S0KS00141,2010,2229.60,,,,,,,,,,,,,
H0VA09055,2014,295979.08,,,,,,,,,,,,,
H4WI06063,2014,55620.73,,,,,,,,,,,,,
H4CA30073,2004,71895.03,,,,,,,,,,,,,
H8SD00016,2010,21636.50,,,,,,,,,,,,,
H4CA23011,2004,105918.50,,,,,,,,,,,,,
H2GA02114,2014,14586.00,,,,,,,,,,,,,
H4AZ07076,2014,3876.52,,,,,,,,,,,,,
S4VT00033,2010,135.49,,,,,,,,,,,,,
H2PA09035,2006,260825.11,,,,,,,,,,,,,
H0NJ07212,2010,114238.63,,,,,,,,,,,,,
H2MI07099,2012,22796.54,,,,,,,,,,,,,
H2IL13120,2014,1081.65,,,,,,,,,,,,,
H0OH08029,2012,162806.79,,,,,,,,,,,,,
H4GA12010,2006,1355.25,,,,,,,,,,,,,
H8OH10077,2010,236.25,,,,,,,,,,,,,
H4CA09051,2004,99.45,,,,,,,,,,,,,
H4AZ08017,2008,29725.71,,,,,,,,,,,,,
H6NY03031,2012,1305.12,,,,,,,,,,,,,
H0CA23100,2010,82645.29,,,,,,,,,,,,,
H2NC09126,2012,57.35,,,,,,,,,,,,,
H4ME01111,2008,157676.90,,,,,,,,,,,,,
H4CA46087,2006,397104.51,,,,,,,,,,,,,
H8PA08133,2008,356392.30,,,,,,,,,,,,,
H2IL05092,2008,123125.13,,,,,,,,,,,,,
H8OH08063,2008,8631.44,,,,,,,,,,,,,
H6MN01174,2008,2977.14,,,,,,,,,,,,,
H0MI03159,2012,1088.10,,,,,,,,,,,,,
H8WA03156,2014,2242.72,,,,,,,,,,,,,
H0PA07082,2010,2861291.18,,,,,,,,,,,,,
H0WV01064,2010,64400.67,,,,,,,,,,,,,
H4FL08069,2006,3199.17,,,,,,,,,,,,,
H8FL22038,2012,4512.62,,,,,,,,,,,,,
H8OH18062,2008,47382.40,,,,,,,,,,,,,
H2CA24153,2012,29567.71,,,,,,,,,,,,,
H4NC11052,2004,256213.08,,,,,,,,,,,,,
H0CA14042,2004,521515.09,,,,,,,,,,,,,
H2AZ09050,2014,78.00,,,,,,,,,,,,,
H2CA44128,2004,213.82,,,,,,,,,,,,,
H8MI09050,2014,32853.87,,,,,,,,,,,,,
H6NY25125,2008,35084.42,,,,,,,,,,,,,
H0WA02098,2012,465.59,,,,,,,,,,,,,
H4TX04070,2010,17131.04,,,,,,,,,,,,,
H6NJ12185,2006,122.03,,,,,,,,,,,,,
H2CA08131,2012,52055.81,,,,,,,,,,,,,
S2NV00209,2012,736.68,,,,,,,,,,,,,
H8IN04108,2010,1561.00,,,,,,,,,,,,,
H2CO01124,2012,3842.38,,,,,,,,,,,,,
H6NY20167,2006,558098.58,,,,,,,,,,,,,
S4FL00298,2004,67833.04,,,,,,,,,,,,,
H0CA36136,2010,93537.37,,,,,,,,,,,,,
H0FL06061,2010,67006.70,,,,,,,,,,,,,
H8SC03054,2008,2350.00,,,,,,,,,,,,,
H4OK05108,2014,139162.22,,,,,,,,,,,,,
H0NY19154,2012,1560.08,,,,,,,,,,,,,
H4CA30073,2006,2733.47,,,,,,,,,,,,,
H8NJ07132,2008,4674.83,,,,,,,,,,,,,
H0AZ01259,2010,147155.10,,,,,,,,,,,,,
H2MS02096,2004,2746.46,,,,,,,,,,,,,
H4TX09095,2014,25789.99,,,,,,,,,,,,,
H4TX36023,2014,70470.58,,,,,,,,,,,,,
H8PA05147,2008,8833.74,,,,,,,,,,,,,
H4HI01076,2004,25000.94,,,,,,,,,,,,,
H6NM02077,2008,1316.59,,,,,,,,,,,,,
S2MN00126,2008,5307.36,,,,,,,,,,,,,
H4MA07098,2006,39.90,,,,,,,,,,,,,
H4PA13165,2014,335625.15,,,,,,,,,,,,,
H4MD08171,2012,1350.00,,,,,,,,,,,,,
H2NJ10139,2012,8587.50,,,,,,,,,,,,,
H0AZ01275,2010,97815.48,,,,,,,,,,,,,
H4VA11087,2014,184117.72,,,,,,,,,,,,,
H2NH01122,2014,168.00,,,,,,,,,,,,,
H8CA01109,2006,325702.64,,,,,,,,,,,,,
H6CA03091,2010,6014.53,,,,,,,,,,,,,
H8IA05053,2008,22710.40,,,,,,,,,,,,,
H4CA49032,2010,239458.44,,,,,,,,,,,,,
H2TX03118,2012,428695.52,,,,,,,,,,,,,
H0AZ04501,2014,10803.00,,,,,,,,,,,,,
H6HI02327,2006,6444.93,,,,,,,,,,,,,
H4WA05093,2004,489306.61,,,,,,,,,,,,,
H8OH10085,2008,174624.26,,,,,,,,,,,,,
H4VA08091,2004,172456.65,,,,,,,,,,,,,
H8MD01037,2008,113285.51,,,,,,,,,,,,,
H2CA39078,2010,214718.98,,,,,,,,,,,,,
S8MS00162,2014,-8500.00,,,,,,,,,,,,,
H2OK02091,2012,27692.13,,,,,,,,,,,,,
H4VA11103,2014,2926.63,,,,,,,,,,,,,
H8NY26061,2008,35084.42,,,,,,,,,,,,,
H4GA11095,2014,6200.00,,,,,,,,,,,,,
H0NY25078,2010,5235.00,,,,,,,,,,,,,
H8NY26079,2010,100.00,,,,,,,,,,,,,
S6RI00221,2014,200750.45,,,,,,,,,,,,,
H0IL11052,2010,1500.00,,,,,,,,,,,,,
H8VA01147,2014,1500.00,,,,,,,,,,,,,
H6TN01313,2006,253364.28,,,,,,,,,,,,,
H4KS04087,2008,444639.39,,,,,,,,,,,,,
H6NC04128,2006,28497.28,,,,,,,,,,,,,
H6GA06108,2006,49434.63,,,,,,,,,,,,,
H0PA18055,2014,3000.00,,,,,,,,,,,,,
H4NY27076,2006,240363.05,,,,,,,,,,,,,
H2CA00104,2012,711341.35,,,,,,,,,,,,,
H8MD08198,2008,5815.99,,,,,,,,,,,,,
H0KY03226,2012,18828.12,,,,,,,,,,,,,
H6NY19029,2008,35084.42,,,,,,,,,,,,,
H0NY13074,2012,15304.27,,,,,,,,,,,,,
H6WI03099,2004,126537.99,,,,,,,,,,,,,
H0NY13074,2012,1651807.09,,,,,,,,,,,,,
H0NY19139,2014,3200.01,,,,,,,,,,,,,
H8NY22045,2006,2021403.82,,,,,,,,,,,,,
S8VA00214,2008,250.00,,,,,,,,,,,,,
H6TX00115,2010,233024.44,,,,,,,,,,,,,
H0FL11186,2010,10440.00,,,,,,,,,,,,,
H2CA31133,2014,6819.60,,,,,,,,,,,,,
H0SC04232,2010,27449.97,,,,,,,,,,,,,
H8PA05162,2008,5000.00,,,,,,,,,,,,,
H2LA02032,2008,10346.15,,,,,,,,,,,,,
H2ME02097,2006,21578.68,,,,,,,,,,,,,
H0FL03134,2012,3000.00,,,,,,,,,,,,,
S6RI00221,2010,84060.60,,,,,,,,,,,,,
S6NJ00289,2006,400333.21,,,,,,,,,,,,,
H0CA08069,2014,16422.89,,,,,,,,,,,,,
